MIMAT0025137	mmu-miR-6389
MIMAT0025138	mmu-miR-378c
MIMAT0025144	mmu-miR-6394
MIMAT0025145	mmu-miR-1957b
MIMAT0025146	mmu-miR-6395
MIMAT0025148	mmu-miR-21c
MIMAT0025154	mmu-miR-6402
MIMAT0025163	mmu-miR-6410
MIMAT0025166	mmu-miR-6413
MIMAT0025169	mmu-miR-6415
MIMAT0025175	mmu-miR-6419
MIMAT0025580	mmu-let-7k
MIMAT0025584	mmu-miR-6539
MIMAT0025585	mmu-miR-6540-5p
MIMAT0027702	mmu-miR-6901-5p
MIMAT0027730	mmu-miR-6915-5p
MIMAT0027742	mmu-miR-6921-5p
MIMAT0027758	mmu-miR-6929-5p
MIMAT0027836	mmu-miR-6967-5p
MIMAT0027873	mmu-miR-6985-3p
MIMAT0027904	mmu-miR-7001-5p
MIMAT0027907	mmu-miR-7002-3p
MIMAT0027910	mmu-miR-7003-5p
MIMAT0027933	mmu-miR-7014-3p
MIMAT0027936	mmu-miR-7016-5p
MIMAT0028027	mmu-miR-7061-3p
MIMAT0028036	mmu-miR-7066-5p
MIMAT0028047	mmu-miR-7070-3p
MIMAT0028067	mmu-miR-7080-3p
MIMAT0028391	mmu-miR-7211-3p
MIMAT0028409	mmu-miR-7220-3p
MIMAT0028414	mmu-miR-7223-5p
MIMAT0028426	mmu-miR-7229-5p
MIMAT0028441	mmu-miR-7236-3p
MIMAT0028443	mmu-miR-7237-3p
MIMAT0028447	mmu-miR-7239-3p
MIMAT0029829	mmu-miR-7661-3p
MIMAT0029831	mmu-miR-7662-3p
MIMAT0029847	mmu-miR-7670-3p
MIMAT0029880	mmu-miR-465d-5p
MIMAT0029908	mmu-miR-7689-5p
MIMAT0031392	mmu-miR-8091
MIMAT0031404	mmu-miR-497b
