Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
respiratory tube development (GO:0030323)	1/30	0.0848752478256348	0.17476999955493616	0	0	11.838287752675386	29.199998252267804	NKX2-1
Golgi to plasma membrane protein transport (GO:0043001)	1/30	0.0848752478256348	0.17476999955493616	0	0	11.838287752675386	29.199998252267804	RAB10
RNA-dependent DNA biosynthetic process (GO:0006278)	1/30	0.0848752478256348	0.17476999955493616	0	0	11.838287752675386	29.199998252267804	HSP90AA1
ion homeostasis (GO:0050801)	1/30	0.0848752478256348	0.17476999955493616	0	0	11.838287752675386	29.199998252267804	SLC4A1
regulation of long-term synaptic potentiation (GO:1900271)	1/30	0.0848752478256348	0.17476999955493616	0	0	11.838287752675386	29.199998252267804	YTHDF1
regulation of MAPK cascade (GO:0043408)	2/166	0.08622354278874728	0.17550874367975727	0	0	4.231279418057339	10.370070459461067	TAOK1;MAPK1
negative regulation of DNA binding (GO:0043392)	1/31	0.08757891647548653	0.17550874367975727	0	0	11.443103448275862	27.86641704377016	HMGA2
regulation of cellular component size (GO:0032535)	1/31	0.08757891647548653	0.17550874367975727	0	0	11.443103448275862	27.86641704377016	RDX
regulation of cellular pH (GO:0030641)	1/31	0.08757891647548653	0.17550874367975727	0	0	11.443103448275862	27.86641704377016	SLC4A1
regulation of cellular senescence (GO:2000772)	1/31	0.08757891647548653	0.17550874367975727	0	0	11.443103448275862	27.86641704377016	HMGA2
cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.08757891647548653	0.17550874367975727	0	0	11.443103448275862	27.86641704377016	ACER2
cellular protein-containing complex assembly (GO:0034622)	2/168	0.08799640513245224	0.17550874367975727	0	0	4.179877404354259	10.159021977593499	HSP90AA1;TMEM35A
ERBB2 signaling pathway (GO:0038128)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	HSP90AA1
activation of phospholipase C activity (GO:0007202)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	AVPR1A
negative regulation of cell-matrix adhesion (GO:0001953)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	ACER2
negative regulation of double-strand break repair (GO:2000780)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	HMGA2
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	CDK17
gene silencing by miRNA (GO:0035195)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	CNOT6
axonemal dynein complex assembly (GO:0070286)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	DNAL1
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	TAOK1
regulation of chemotaxis (GO:0050920)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	YTHDF1
cardiac muscle tissue morphogenesis (GO:0055008)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	SMAD7
chondrocyte differentiation (GO:0002062)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	HMGA2
positive regulation of telomere maintenance (GO:0032206)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	MAPK1
mitochondrial membrane organization (GO:0007006)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	PMAIP1
modulation by host of symbiont process (GO:0051851)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	HMGA2
endodermal cell differentiation (GO:0035987)	1/32	0.09027473238880465	0.17550874367975727	0	0	11.0734149054505	26.630429773969347	HMGA2
exonucleolytic catabolism of deadenylated mRNA (GO:0043928)	1/33	0.09296271800141422	0.17846977942126138	0	0	10.726831896551724	25.48219789553526	CNOT6
RNA stabilization (GO:0043489)	1/33	0.09296271800141422	0.17846977942126138	0	0	10.726831896551724	25.48219789553526	PHAX
neuron projection extension (GO:1990138)	1/33	0.09296271800141422	0.17846977942126138	0	0	10.726831896551724	25.48219789553526	HSP90AA1
positive regulation of telomere maintenance via telomerase (GO:0032212)	1/33	0.09296271800141422	0.17846977942126138	0	0	10.726831896551724	25.48219789553526	MAPK1
regulation of protein localization to cell surface (GO:2000008)	1/33	0.09296271800141422	0.17846977942126138	0	0	10.726831896551724	25.48219789553526	TMEM35A
regulation of cell adhesion mediated by integrin (GO:0033628)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	ACER2
response to steroid hormone (GO:0048545)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	ABHD2
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	PMAIP1
regulation of glucose metabolic process (GO:0010906)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	PMAIP1
positive regulation of protein dephosphorylation (GO:0035307)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	CNEP1R1
tRNA export from nucleus (GO:0006409)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	NUP155
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	NUP155
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	1/34	0.09564289565597878	0.1800060394901222	0	0	10.401253918495298	24.41313526094926	SMAD7
acylglycerol catabolic process (GO:0046464)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	ABHD2
positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	RDX
bicarbonate transport (GO:0015701)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	SLC4A1
respiratory system development (GO:0060541)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	NKX2-1
positive regulation of lipid biosynthetic process (GO:0046889)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	CNEP1R1
cellular response to virus (GO:0098586)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	HSP90AA1
lung development (GO:0030324)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	NKX2-1
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	CNOT6
regulation of muscle cell differentiation (GO:0051147)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	CDH2
regulation of protein polymerization (GO:0032271)	1/35	0.09831528761952092	0.18059834608286096	0	0	10.094827586206897	23.41571720766855	HSP90AA1
regulated exocytosis (GO:0045055)	2/180	0.09885808274948978	0.18114898301956633	0	0	3.8957224521979104	9.014974318153222	RAB10;ALDOA
establishment of protein localization to plasma membrane (GO:0061951)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	RAB10
regulation of cardiac muscle contraction (GO:0055117)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	SMAD7
positive regulation of interferon-beta production (GO:0032728)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	HSP90AA1
regulation of defense response to virus by host (GO:0050691)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	HSP90AA1
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	PMAIP1
telomere maintenance via telomere lengthening (GO:0010833)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	HSP90AA1
regulation of microtubule-based process (GO:0032886)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	TAOK1
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	MAPK1
endoderm formation (GO:0001706)	1/36	0.10097991612187314	0.18114898301956633	0	0	9.80591133004926	22.483323291836392	HMGA2
regulation of intracellular pH (GO:0051453)	1/37	0.10363680333472576	0.18461811942883707	0	0	9.533045977011493	21.61010698803553	SLC4A1
regulation of microtubule cytoskeleton organization (GO:0070507)	1/37	0.10363680333472576	0.18461811942883707	0	0	9.533045977011493	21.61010698803553	TAOK1
tRNA transport (GO:0051031)	1/37	0.10363680333472576	0.18461811942883707	0	0	9.533045977011493	21.61010698803553	NUP155
ventricular septum development (GO:0003281)	1/38	0.10628597135039979	0.1884607732740885	0	0	9.27493010251631	20.790887130567647	SMAD7
mRNA destabilization (GO:0061157)	1/38	0.10628597135039979	0.1884607732740885	0	0	9.27493010251631	20.790887130567647	YTHDF1
regulation of nitric-oxide synthase activity (GO:0050999)	1/39	0.10892744222145988	0.192167493777363	0	0	9.030399274047188	20.021056993317078	HSP90AA1
negative regulation of cell differentiation (GO:0045596)	2/191	0.10912905978218396	0.192167493777363	0	0	3.666945140629351	8.123105111280744	NKX2-1;SMAD7
negative regulation of Wnt signaling pathway (GO:0030178)	2/191	0.10912905978218396	0.192167493777363	0	0	3.666945140629351	8.123105111280744	CSNK1A1;CBY1
negative regulation of cell-substrate adhesion (GO:0010812)	1/40	0.11156123790942149	0.19377756970207907	0	0	8.79840848806366	19.296507780647605	ACER2
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/40	0.11156123790942149	0.19377756970207907	0	0	8.79840848806366	19.296507780647605	TRIM59
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/40	0.11156123790942149	0.19377756970207907	0	0	8.79840848806366	19.296507780647605	PMAIP1
stem cell differentiation (GO:0048863)	1/40	0.11156123790942149	0.19377756970207907	0	0	8.79840848806366	19.296507780647605	HMGA2
nucleocytoplasmic transport (GO:0006913)	1/40	0.11156123790942149	0.19377756970207907	0	0	8.79840848806366	19.296507780647605	PHAX
regulation of nitric oxide biosynthetic process (GO:0045428)	1/40	0.11156123790942149	0.19377756970207907	0	0	8.79840848806366	19.296507780647605	HSP90AA1
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	PMAIP1
regulation of response to DNA damage stimulus (GO:2001020)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	HMGA2
acylglycerol metabolic process (GO:0006639)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	ABHD2
negative regulation of cell-cell adhesion (GO:0022408)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	RDX
gluconeogenesis (GO:0006094)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	ALDOA
carbohydrate catabolic process (GO:0016052)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	ALDOA
hexose metabolic process (GO:0019318)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	ALDOA
regulation of mitochondrial membrane potential (GO:0051881)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	PMAIP1
regulation of protein dephosphorylation (GO:0035304)	1/41	0.1141873803108633	0.19437229626249175	0	0	8.57801724137931	18.6135639334889	CNEP1R1
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	3/404	0.1166782025544082	0.19751283170762726	0	0	2.610438190238689	5.608097136497551	HSP90AA1;GALNT3;MAPK1
cellular respiration (GO:0045333)	1/42	0.11680589133623388	0.19751283170762726	0	0	8.368376787216148	17.968928187433157	UQCRB
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/42	0.11680589133623388	0.19751283170762726	0	0	8.368376787216148	17.968928187433157	PMAIP1
regulation of cell migration (GO:0030334)	3/408	0.11922865927603069	0.19842356449061876	0	0	2.5841269841269843	5.495694184725011	RDX;NKX2-1;SMAD7
regulation of purine nucleotide metabolic process (GO:1900542)	1/43	0.11941679272868831	0.19842356449061876	0	0	8.16871921182266	17.35963473969882	NUP155
anion transport (GO:0006820)	1/43	0.11941679272868831	0.19842356449061876	0	0	8.16871921182266	17.35963473969882	SLC4A1
regulation of carbohydrate catabolic process (GO:0043470)	1/43	0.11941679272868831	0.19842356449061876	0	0	8.16871921182266	17.35963473969882	NUP155
regulation of cell-cell adhesion (GO:0022407)	1/43	0.11941679272868831	0.19842356449061876	0	0	8.16871921182266	17.35963473969882	SMAD7
cellular response to glucose starvation (GO:0042149)	1/43	0.11941679272868831	0.19842356449061876	0	0	8.16871921182266	17.35963473969882	PMAIP1
positive regulation of phospholipase C activity (GO:0010863)	1/43	0.11941679272868831	0.19842356449061876	0	0	8.16871921182266	17.35963473969882	AVPR1A
myofibril assembly (GO:0030239)	1/43	0.11941679272868831	0.19842356449061876	0	0	8.16871921182266	17.35963473969882	CSRP2
regulation of transcription, DNA-templated (GO:0006355)	10/2244	0.11987104927513233	0.19874723754275186	0	0	1.6175798878190488	3.4314348218058326	CDK17;ATF7IP;LIN54;NACC1;CBY1;NKX2-1;HMGA2;ZFP37;TRIM33;SMAD7
branching morphogenesis of an epithelial tube (GO:0048754)	1/44	0.12202010623715032	0.20057382269883506	0	0	7.978348035284683	16.783009129494296	NKX2-1
hexose biosynthetic process (GO:0019319)	1/44	0.12202010623715032	0.20057382269883506	0	0	7.978348035284683	16.783009129494296	ALDOA
cardiac ventricle morphogenesis (GO:0003208)	1/44	0.12202010623715032	0.20057382269883506	0	0	7.978348035284683	16.783009129494296	SMAD7
positive regulation of mRNA catabolic process (GO:0061014)	1/44	0.12202010623715032	0.20057382269883506	0	0	7.978348035284683	16.783009129494296	YTHDF1
proteasomal protein catabolic process (GO:0010498)	2/205	0.12258996356014976	0.20107904087168033	0	0	3.4116325295998617	7.16071004934826	TRIM2;PMAIP1
neural crest cell development (GO:0014032)	1/45	0.12461585353126761	0.20396526454049357	0	0	7.796630094043887	16.236633778806397	CDH2
establishment of protein localization to extracellular region (GO:0035592)	1/46	0.12720405622576708	0.2060006491943712	0	0	7.622988505747126	15.718318266429916	RAB10
regulation of synaptic transmission, glutamatergic (GO:0051966)	1/46	0.12720405622576708	0.2060006491943712	0	0	7.622988505747126	15.718318266429916	CDH2
regulation of cellular protein localization (GO:1903827)	1/46	0.12720405622576708	0.2060006491943712	0	0	7.622988505747126	15.718318266429916	HSP90AA1
positive regulation of organelle assembly (GO:1902117)	1/46	0.12720405622576708	0.2060006491943712	0	0	7.622988505747126	15.718318266429916	CNOT6
positive regulation of response to stimulus (GO:0048584)	1/46	0.12720405622576708	0.2060006491943712	0	0	7.622988505747126	15.718318266429916	HMGA2
phosphate-containing compound metabolic process (GO:0006796)	2/212	0.1294677562990002	0.20841741649020976	0	0	3.2967418546365916	6.73960656648863	TAOK1;ALDOA
epithelial to mesenchymal transition (GO:0001837)	1/47	0.129784735856175	0.20841741649020976	0	0	7.456896551724138	15.226073606614491	HMGA2
positive regulation of cell-cell adhesion (GO:0022409)	1/47	0.129784735856175	0.20841741649020976	0	0	7.456896551724138	15.226073606614491	SMAD7
regulation of DNA binding (GO:0051101)	1/47	0.129784735856175	0.20841741649020976	0	0	7.456896551724138	15.226073606614491	HMGA2
negative regulation of multicellular organismal process (GO:0051241)	2/214	0.13144953587442937	0.2106492562339182	0	0	3.265309500165508	6.625744841187086	NKX2-1;SMAD7
base-excision repair (GO:0006284)	1/48	0.13235791393611177	0.21122117098971172	0	0	7.297872340425532	14.758089912942534	HMGA2
Golgi to plasma membrane transport (GO:0006893)	1/48	0.13235791393611177	0.21122117098971172	0	0	7.297872340425532	14.758089912942534	RAB10
regulation of nucleic acid-templated transcription (GO:1903506)	3/430	0.13362300712900274	0.21279672237175903	0	0	2.448226831716293	4.92762650395181	LIN54;HMGA2;ZFP37
regulation of cellular localization (GO:0060341)	1/49	0.1349236118713764	0.21309584885252433	0	0	7.145474137931035	14.312716953392979	HSP90AA1
response to unfolded protein (GO:0006986)	1/49	0.1349236118713764	0.21309584885252433	0	0	7.145474137931035	14.312716953392979	HSP90AA1
regulation of interferon-beta production (GO:0032648)	1/49	0.1349236118713764	0.21309584885252433	0	0	7.145474137931035	14.312716953392979	HSP90AA1
mitotic cytokinesis (GO:0000281)	1/49	0.1349236118713764	0.21309584885252433	0	0	7.145474137931035	14.312716953392979	CEP55
amino acid transport (GO:0006865)	1/50	0.1374818510452552	0.21580143012431452	0	0	6.9992962702322306	13.8884471557023	SLC25A45
regulation of cellular component movement (GO:0051270)	1/50	0.1374818510452552	0.21580143012431452	0	0	6.9992962702322306	13.8884471557023	YTHDF1
regulation of generation of precursor metabolites and energy (GO:0043467)	1/50	0.1374818510452552	0.21580143012431452	0	0	6.9992962702322306	13.8884471557023	NUP155
regulation of axonogenesis (GO:0050770)	1/51	0.14003265276743462	0.2166969939795049	0	0	6.858965517241379	13.483900727066946	CDH2
blood circulation (GO:0008015)	1/51	0.14003265276743462	0.2166969939795049	0	0	6.858965517241379	13.483900727066946	AVPR1A
negative regulation of protein ubiquitination (GO:0031397)	1/51	0.14003265276743462	0.2166969939795049	0	0	6.858965517241379	13.483900727066946	SMAD7
mesenchymal cell differentiation (GO:0048762)	1/51	0.14003265276743462	0.2166969939795049	0	0	6.858965517241379	13.483900727066946	HMGA2
mitotic metaphase plate congression (GO:0007080)	1/51	0.14003265276743462	0.2166969939795049	0	0	6.858965517241379	13.483900727066946	CEP55
mitotic nuclear membrane organization (GO:0101024)	1/51	0.14003265276743462	0.2166969939795049	0	0	6.858965517241379	13.483900727066946	NUP155
mitotic nuclear membrane reassembly (GO:0007084)	1/51	0.14003265276743462	0.2166969939795049	0	0	6.858965517241379	13.483900727066946	NUP155
regulation of telomere maintenance via telomerase (GO:0032210)	1/52	0.14257603825384638	0.2179905095857212	0	0	6.724137931034483	13.097812581459923	MAPK1
cartilage development (GO:0051216)	1/52	0.14257603825384638	0.2179905095857212	0	0	6.724137931034483	13.097812581459923	HMGA2
regulation of exocytosis (GO:0017157)	1/52	0.14257603825384638	0.2179905095857212	0	0	6.724137931034483	13.097812581459923	RAB10
signal transduction in response to DNA damage (GO:0042770)	1/52	0.14257603825384638	0.2179905095857212	0	0	6.724137931034483	13.097812581459923	ACER2
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/52	0.14257603825384638	0.2179905095857212	0	0	6.724137931034483	13.097812581459923	PMAIP1
plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.14257603825384638	0.2179905095857212	0	0	6.724137931034483	13.097812581459923	TAOK1
bicellular tight junction assembly (GO:0070830)	1/53	0.14511202875008503	0.2209857137625549	0	0	6.594496021220159	12.729020819738171	MARVELD2
cardiac muscle tissue development (GO:0048738)	1/53	0.14511202875008503	0.2209857137625549	0	0	6.594496021220159	12.729020819738171	CBY1
positive regulation of leukocyte chemotaxis (GO:0002690)	1/54	0.14764064534934584	0.22262349279054905	0	0	6.469746258945999	12.376456572299608	MAPK1
inorganic anion transport (GO:0015698)	1/54	0.14764064534934584	0.22262349279054905	0	0	6.469746258945999	12.376456572299608	SLC4A1
striated muscle contraction (GO:0006941)	1/54	0.14764064534934584	0.22262349279054905	0	0	6.469746258945999	12.376456572299608	ALDOA
negative regulation of viral genome replication (GO:0045071)	1/54	0.14764064534934584	0.22262349279054905	0	0	6.469746258945999	12.376456572299608	HMGA2
nuclear membrane reassembly (GO:0031468)	1/54	0.14764064534934584	0.22262349279054905	0	0	6.469746258945999	12.376456572299608	NUP155
protein targeting to mitochondrion (GO:0006626)	1/55	0.15016190914157745	0.223782144751845	0	0	6.349616858237548	12.039134994315994	HSP90AA1
pyruvate metabolic process (GO:0006090)	1/55	0.15016190914157745	0.223782144751845	0	0	6.349616858237548	12.039134994315994	ALDOA
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/55	0.15016190914157745	0.223782144751845	0	0	6.349616858237548	12.039134994315994	SMAD7
regulation of gene silencing by RNA (GO:0060966)	1/55	0.15016190914157745	0.223782144751845	0	0	6.349616858237548	12.039134994315994	NUP155
ceramide metabolic process (GO:0006672)	1/55	0.15016190914157745	0.223782144751845	0	0	6.349616858237548	12.039134994315994	ACER2
regulation of posttranscriptional gene silencing (GO:0060147)	1/55	0.15016190914157745	0.223782144751845	0	0	6.349616858237548	12.039134994315994	NUP155
protein-containing complex disassembly (GO:0032984)	1/56	0.1526758411244444	0.22490325827177773	0	0	6.233855799373041	11.716147287670386	CSNK1A1
regulation of ATP metabolic process (GO:1903578)	1/56	0.1526758411244444	0.22490325827177773	0	0	6.233855799373041	11.716147287670386	NUP155
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	1/56	0.1526758411244444	0.22490325827177773	0	0	6.233855799373041	11.716147287670386	PMAIP1
tight junction assembly (GO:0120192)	1/56	0.1526758411244444	0.22490325827177773	0	0	6.233855799373041	11.716147287670386	MARVELD2
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	1/56	0.1526758411244444	0.22490325827177773	0	0	6.233855799373041	11.716147287670386	CNOT6
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/56	0.1526758411244444	0.22490325827177773	0	0	6.233855799373041	11.716147287670386	CNOT6
negative regulation of hydrolase activity (GO:0051346)	1/58	0.15768179342981117	0.2300652452709245	0	0	6.014519056261343	11.109876709857849	RDX
positive regulation of mitochondrion organization (GO:0010822)	1/58	0.15768179342981117	0.2300652452709245	0	0	6.014519056261343	11.109876709857849	PMAIP1
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/58	0.15768179342981117	0.2300652452709245	0	0	6.014519056261343	11.109876709857849	RDX
membrane lipid biosynthetic process (GO:0046467)	1/58	0.15768179342981117	0.2300652452709245	0	0	6.014519056261343	11.109876709857849	ACER2
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	1/58	0.15768179342981117	0.2300652452709245	0	0	6.014519056261343	11.109876709857849	SMAD7
regulation of cellular macromolecule biosynthetic process (GO:2000112)	3/468	0.15982200551570297	0.23149655338029893	0	0	2.243778801843318	4.114404957034355	LIN54;HMGA2;ZFP37
membrane organization (GO:0061024)	2/242	0.15987863234820568	0.23149655338029893	0	0	2.8802631578947366	5.280502520288719	NUP155;CEP55
positive regulation of apoptotic signaling pathway (GO:2001235)	1/59	0.1601738554720084	0.23149655338029893	0	0	5.9105231866825205	10.825096364708067	PMAIP1
regulation of secretion by cell (GO:1903530)	1/59	0.1601738554720084	0.23149655338029893	0	0	5.9105231866825205	10.825096364708067	RAB10
response to reactive oxygen species (GO:0000302)	1/59	0.1601738554720084	0.23149655338029893	0	0	5.9105231866825205	10.825096364708067	MAPK1
apical junction assembly (GO:0043297)	1/60	0.16265866920323777	0.23332685507430734	0	0	5.810052600818235	10.551644242584764	MARVELD2
response to organic cyclic compound (GO:0014070)	1/60	0.16265866920323777	0.23332685507430734	0	0	5.810052600818235	10.551644242584764	PMAIP1
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	1/60	0.16265866920323777	0.23332685507430734	0	0	5.810052600818235	10.551644242584764	CDH2
peptidyl-threonine phosphorylation (GO:0018107)	1/60	0.16265866920323777	0.23332685507430734	0	0	5.810052600818235	10.551644242584764	MAPK1
negative regulation of response to stimulus (GO:0048585)	1/61	0.1651362552868847	0.2359969618465554	0	0	5.712931034482758	10.288899421385596	HMGA2
O-glycan processing (GO:0016266)	1/61	0.1651362552868847	0.2359969618465554	0	0	5.712931034482758	10.288899421385596	GALNT3
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	1/62	0.16760663440662368	0.23775311473235877	0	0	5.618993781797625	10.036284307014343	PMAIP1
glucose metabolic process (GO:0006006)	1/62	0.16760663440662368	0.23775311473235877	0	0	5.618993781797625	10.036284307014343	ALDOA
response to retinoic acid (GO:0032526)	1/62	0.16760663440662368	0.23775311473235877	0	0	5.618993781797625	10.036284307014343	ACER2
stress-activated MAPK cascade (GO:0051403)	1/62	0.16760663440662368	0.23775311473235877	0	0	5.618993781797625	10.036284307014343	MAPK1
cellular response to reactive oxygen species (GO:0034614)	1/63	0.1700698271705011	0.24080127100296456	0	0	5.528086763070078	9.7932609778969	MAPK1
protein secretion (GO:0009306)	1/64	0.17252585412465543	0.24293162547699645	0	0	5.440065681444992	9.559327886655293	RAB10
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	1/64	0.17252585412465543	0.24293162547699645	0	0	5.440065681444992	9.559327886655293	ATF7IP
diterpenoid metabolic process (GO:0016101)	1/64	0.17252585412465543	0.24293162547699645	0	0	5.440065681444992	9.559327886655293	AKR1B10
BMP signaling pathway (GO:0030509)	1/65	0.1749747357749802	0.24413597013412539	0	0	5.3547952586206895	9.33401688218426	SMAD7
regulation of cell-matrix adhesion (GO:0001952)	1/65	0.1749747357749802	0.24413597013412539	0	0	5.3547952586206895	9.33401688218426	ACER2
regulation of cellular catabolic process (GO:0031329)	1/65	0.1749747357749802	0.24413597013412539	0	0	5.3547952586206895	9.33401688218426	ACER2
chemical homeostasis (GO:0048878)	1/65	0.1749747357749802	0.24413597013412539	0	0	5.3547952586206895	9.33401688218426	SLC4A1
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	1/65	0.1749747357749802	0.24413597013412539	0	0	5.3547952586206895	9.33401688218426	CNOT6
positive regulation of cell death (GO:0010942)	1/66	0.1774164924735828	0.2466443434387739	0	0	5.272148541114058	9.11689052087105	ACER2
regulation of protein localization (GO:0032880)	1/66	0.1774164924735828	0.2466443434387739	0	0	5.272148541114058	9.11689052087105	HSP90AA1
cellular component assembly (GO:0022607)	2/261	0.17977234286819627	0.2486750484291947	0	0	2.6663957190272978	4.575705677636954	YTHDF1;KPNA3
regulation of gene silencing by miRNA (GO:0060964)	1/67	0.17985114468638883	0.2486750484291947	0	0	5.1920062695924765	8.90753962009855	NUP155
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/67	0.17985114468638883	0.2486750484291947	0	0	5.1920062695924765	8.90753962009855	HSP90AA1
regulation of translational initiation (GO:0006446)	1/68	0.1822787126862081	0.25112498906049535	0	0	5.1142563046834795	8.705581055775474	YTHDF1
canonical Wnt signaling pathway (GO:0060070)	1/68	0.1822787126862081	0.25112498906049535	0	0	5.1142563046834795	8.705581055775474	CSNK1A1
cellular response to decreased oxygen levels (GO:0036294)	1/69	0.18469921670723702	0.25291226669706646	0	0	5.038793103448276	8.510655748278333	PMAIP1
synapse assembly (GO:0007416)	1/69	0.18469921670723702	0.25291226669706646	0	0	5.038793103448276	8.510655748278333	CDH2
positive regulation of protein polymerization (GO:0032273)	1/69	0.18469921670723702	0.25291226669706646	0	0	5.038793103448276	8.510655748278333	HSP90AA1
protein-containing complex assembly (GO:0065003)	2/267	0.18613460919246408	0.25291226669706646	0	0	2.6052300562727573	4.3801346363781395	CSNK1A1;KPNA3
establishment of protein localization to membrane (GO:0090150)	1/70	0.18711267699370324	0.25291226669706646	0	0	4.9655172413793105	8.322426833312653	RAB10
aerobic electron transport chain (GO:0019646)	1/70	0.18711267699370324	0.25291226669706646	0	0	4.9655172413793105	8.322426833312653	UQCRB
