Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of alpha-beta T cell differentiation (GO:0046638)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	SOCS1;CBFB;NKAP
protein localization to kinetochore (GO:0034501)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	ZW10;MIS12;TTK
regulation of cAMP-dependent protein kinase activity (GO:2000479)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	PRKAR1A;PRKAR2A;HTT
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	TAF9;BCL2;MIF
regulation of protein kinase C signaling (GO:0090036)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	CD40;WNT5A;VEGFA
regulation of retinoic acid receptor signaling pathway (GO:0048385)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	ASXL1;CYP26B1;CALR
response to X-ray (GO:0010165)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	XRCC6;XRCC5;NUCKS1
sequestering of extracellular ligand from receptor (GO:0035581)	3/14	0.04672814390611325	0.2619829318145298	0	0	4.319292333614153	13.231757464683565	GREM2;FSTL1;LTBP1
protein-containing complex disassembly (GO:0032984)	7/56	0.04735185855783053	0.26472774182401854	0	0	2.2655476391740126	6.910258338751589	HSPA8;VCP;RPL23;SNX14;LAMP2;LIX1L;WIPI2
regulation of ATP metabolic process (GO:1903578)	7/56	0.04735185855783053	0.26472774182401854	0	0	2.2655476391740126	6.910258338751589	NUP210;NUP155;NUP50;PRKAG1;NUP88;SLC25A33;NUP37
regulation of organelle organization (GO:0033043)	9/80	0.04769401085811905	0.26626345241442134	0	0	2.0113176944818787	6.120338067172562	PRMT6;LMAN1;PDCD10;TAOK1;MYO5A;DNM1L;SQSTM1;PISD;CAMSAP2
regulation of myeloid cell differentiation (GO:0045637)	8/68	0.04809113269273626	0.26810127222913843	0	0	2.1150592216582065	6.418480267274985	PRMT6;CDK6;CBFB;PRMT1;THBS1;CDC73;TNRC6A;TNRC6B
positive regulation of protein-containing complex assembly (GO:0031334)	12/118	0.04828417112261983	0.26871654783628	0	0	1.7974821411410449	5.447541933007733	RAP1B;VCP;DDX3X;DHX33;SUMO1;ERCC3;ERCC1;PSMC2;SPIDR;FNIP2;EIF4G1;VEGFA
cell cycle G2/M phase transition (GO:0044839)	13/131	0.0483376612525358	0.26871654783628	0	0	1.7496075918379101	5.300513682739118	CDKN1A;TUBB;HAUS4;HAUS6;TUBG1;CDC25A;CDC25B;PCM1;WEE1;MELK;PPP2R1A;CLASP1;PAFAH1B1
epithelial tube morphogenesis (GO:0060562)	5/34	0.049004876100715834	0.2696867522479664	0	0	2.7325767495998834	8.241001895676861	PAK1;PODXL;GATA3;SLIT2;GLI2
phosphatidylinositol 3-kinase signaling (GO:0014065)	5/34	0.049004876100715834	0.2696867522479664	0	0	2.7325767495998834	8.241001895676861	PLEKHA1;PTEN;GATA3;PIK3R1;IGF1R
protein destabilization (GO:0031648)	5/34	0.049004876100715834	0.2696867522479664	0	0	2.7325767495998834	8.241001895676861	GGA3;CUL3;HTT;SENP2;CDC73
protein insertion into membrane (GO:0051205)	5/34	0.049004876100715834	0.2696867522479664	0	0	2.7325767495998834	8.241001895676861	APP;SERP1;SEC61B;EMD;GET4
regulation of lamellipodium assembly (GO:0010591)	5/34	0.049004876100715834	0.2696867522479664	0	0	2.7325767495998834	8.241001895676861	ACTR3;ACTR2;ARPC2;PIK3R1;SLIT2
tRNA export from nucleus (GO:0006409)	5/34	0.049004876100715834	0.2696867522479664	0	0	2.7325767495998834	8.241001895676861	NUP155;NUP210;NUP50;NUP88;NUP37
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431)	5/34	0.049004876100715834	0.2696867522479664	0	0	2.7325767495998834	8.241001895676861	NUP155;NUP210;NUP50;NUP88;NUP37
amino acid transmembrane transport (GO:0003333)	6/45	0.04914867323907516	0.2696867522479664	0	0	2.4390592515592515	7.34865485548479	SLC6A6;LRRC8D;SLC38A9;SLC7A11;SLC25A12;SLC25A22
phosphate-containing compound metabolic process (GO:0006796)	19/212	0.04918025263733801	0.2696867522479664	0	0	1.5651252417003314	4.71456902061279	DUSP5;ISYNA1;CERK;SLC20A1;SPHK1;GFPT1;PTEN;OCRL;AGPAT2;HK1;PTPRD;PPM1A;PAK1;IMPA1;PPA1;PPIP5K2;TAOK1;PXYLP1;CALM1
positive regulation of apoptotic process (GO:0043065)	26/310	0.049195455185846414	0.2696867522479664	0	0	1.457080973815401	4.388660916980081	ITGB1;DDX3X;HTT;FOXO1;ING5;BCLAF1;SLIT2;ZNF622;DNM1L;CTSD;TFAP2A;BNIP3L;GADD45B;IGFBP3;ARHGEF19;MELK;BCL6;ERCC3;PTRH2;TRIM35;SIK1;ITGA6;EEF1E1;ATF6;SQSTM1;PPID
cellular response to peptide hormone stimulus (GO:0071375)	11/106	0.05055341293734816	0.2767466308789365	0	0	1.8379983036471585	5.485919155507336	PRKAR1A;PRKAR2A;RAB12;SYAP1;MYO5A;IRS2;PIK3R1;PRKACB;CPEB2;SLC25A33;FOXO1
negative regulation of protein depolymerization (GO:1901880)	4/24	0.051173942552441495	0.27898280560011957	0	0	3.1686340640809445	9.41884337249343	TAOK1;CLASP1;CAMSAP2;TTBK2
positive regulation of lamellipodium assembly (GO:0010592)	4/24	0.051173942552441495	0.27898280560011957	0	0	3.1686340640809445	9.41884337249343	ACTR3;ACTR2;ARPC2;PIK3R1
protein K48-linked deubiquitination (GO:0071108)	4/24	0.051173942552441495	0.27898280560011957	0	0	3.1686340640809445	9.41884337249343	OTUD4;OTUD7B;TNFAIP3;OTUD3
negative regulation of cell cycle G2/M phase transition (GO:1902750)	7/57	0.051330374839624104	0.27944964067861566	0	0	2.2201183431952662	6.592580588635519	PSMD10;PSMB6;PSME3;PSMC1;PSMB1;PSMC2;PSMD1
positive regulation of MAP kinase activity (GO:0043406)	8/69	0.05168867969400726	0.28062616059456214	0	0	2.0802751657374277	6.162849467411615	CD40;PAK1;PDCD10;TNFRSF11A;FGF2;MAP3K7;VEGFA;FGFR1
positive regulation of protein transport (GO:0051222)	8/69	0.05168867969400726	0.28062616059456214	0	0	2.0802751657374277	6.162849467411615	PCM1;PDCD10;ACSL3;DNM1L;KIF20B;OAZ1;PPID;CD2AP
interleukin-1-mediated signaling pathway (GO:0070498)	10/94	0.05263080389096756	0.2853486029638035	0	0	1.889225181598063	5.562736086190305	IKBKB;PSMD10;PSMB6;PSME3;PSMC1;PSMB1;PSMC2;PSMD1;MAP3K7;SQSTM1
positive regulation of organelle assembly (GO:1902117)	6/46	0.053798371607806525	0.2904817684487173	0	0	2.377956081081081	6.949605372158511	PDCD6IP;SDC4;SPAG5;G3BP2;HTT;RAB3GAP1
regulation of double-strand break repair via homologous recombination (GO:0010569)	6/46	0.053798371607806525	0.2904817684487173	0	0	2.377956081081081	6.949605372158511	ACTR2;RMI2;RIF1;KLHL15;CHEK1;SPIDR
vesicle organization (GO:0016050)	6/46	0.053798371607806525	0.2904817684487173	0	0	2.377956081081081	6.949605372158511	PI4K2B;ARFGEF2;SORT1;LAMTOR1;SQSTM1;RAB22A
positive regulation of protein ubiquitination (GO:0031398)	9/82	0.05435173070127587	0.2921956738020111	0	0	1.9560043148945054	5.696429942579403	PSMD10;FBXW7;SPHK1;CUL3;DCUN1D1;SPRTN;SENP2;BIRC2;SMAD7
cellular response to hydrogen peroxide (GO:0070301)	5/35	0.05448594272061824	0.2921956738020111	0	0	2.6413502109704643	7.685833972527764	SETX;PLEKHA1;PPIF;TNFAIP3;NFE2L2
intracellular pH reduction (GO:0051452)	5/35	0.05448594272061824	0.2921956738020111	0	0	2.6413502109704643	7.685833972527764	ATP6V1G1;ATP6V0E1;DMXL2;ATP6V1B2;ATP6V1F
maturation of SSU-rRNA (GO:0030490)	5/35	0.05448594272061824	0.2921956738020111	0	0	2.6413502109704643	7.685833972527764	RPS14;MRPS11;WDR3;RRP36;RIOK1
negative regulation of epithelial cell migration (GO:0010633)	5/35	0.05448594272061824	0.2921956738020111	0	0	2.6413502109704643	7.685833972527764	IL4;PTEN;SLIT2;THBS1;PFN2
positive regulation of protein phosphorylation (GO:0001934)	30/371	0.05478305692353742	0.2922458714906378	0	0	1.4007230255839822	4.068223975220111	APP;CD40;CDKN1A;DDX3X;PRKAG1;CREBL2;TTK;FGF2;CRKL;PAK1;CCND3;CCND2;FGF8;CCND1;PDCD10;ENPP2;FNIP2;MAP2K3;IL11;XRCC6;XRCC5;SPHK1;HGF;MIF;VEGFA;WNK3;CALM1;CACUL1;PFN2;EIF4G1
negative regulation of hydrolase activity (GO:0051346)	7/58	0.05551318584188427	0.2922458714906378	0	0	2.176470588235294	6.292469649254231	CST3;ARFGEF1;GPATCH2;TMED2;ARL2;GNAT1;CPEB2
ciliary basal body-plasma membrane docking (GO:0097711)	10/95	0.055833886842736324	0.2922458714906378	0	0	1.8668993020937188	5.386703272238111	PCM1;PPP2R1A;TUBB;RAB3IP;HAUS4;HAUS6;TUBG1;CLASP1;PAFAH1B1;TTBK2
contractile actin filament bundle assembly (GO:0030038)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	ITGB1;PDCD10;CUL3
establishment of spindle localization (GO:0051293)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	NUSAP1;CLASP1;KPNB1
glucan catabolic process (GO:0009251)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	PGM2;PHKA1;CALM1
glycogen catabolic process (GO:0005980)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	PGM2;PHKA1;CALM1
microvillus assembly (GO:0030033)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	RAP1B;RAP2B;MINK1
negative regulation of cellular component movement (GO:0051271)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	FBLN1;GATA3;CRK
negative regulation of ubiquitin-protein transferase activity (GO:0051444)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	RPL23;SMAD7;MAD2L1
peptidyl-tyrosine autophosphorylation (GO:0038083)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	TXK;DYRK1A;IGF1R
positive regulation of endothelial cell chemotaxis (GO:2001028)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	FGF2;VEGFA;FGFR1
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	CPEB3;TOB1;TNRC6B
positive regulation of sprouting angiogenesis (GO:1903672)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	DLL1;FGF2;VEGFA
regulation of amyloid fibril formation (GO:1905906)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	APP;VBP1;PFDN4
regulation of establishment of protein localization (GO:0070201)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	SCFD1;SPIDR;CTSD
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	CPEB3;TOB1;TNRC6B
regulation of phospholipase C activity (GO:1900274)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	ABL2;FGF2;FGFR1
stress fiber assembly (GO:0043149)	3/15	0.05590211121748963	0.2922458714906378	0	0	3.9591406908171862	11.418768022576174	ITGB1;PDCD10;CUL3
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	9/83	0.057896118640263075	0.299347621900793	0	0	1.9294688422546171	5.49725919504057	ACTR3;ACTR2;ANLN;RALA;ARPC2;HTT;PIK3R1;FAM98A;AGRN
positive regulation of intracellular protein transport (GO:0090316)	14/148	0.05793658626529786	0.299347621900793	0	0	1.6592039800995024	4.726086915298645	FBXW7;SEC16A;ANK3;PIK3R1;MIEF1;OAZ1;YWHAZ;NPEPPS;PCM1;TRIM28;PDCD10;BCL2;KIF20B;EMD
energy derivation by oxidation of organic compounds (GO:0015980)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	GFPT1;CYCS;NDUFS1;COX10
negative regulation of actin filament polymerization (GO:0030837)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	ARFGEF1;KANK1;SLIT2;PFN2
positive regulation of DNA-templated transcription, elongation (GO:0032786)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	CCNT1;SUPT4H1;CDK12;CDC73
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	APP;SPHK1;WNK3;CALM1
protein quality control for misfolded or incompletely synthesized proteins (GO:0006515)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	VCP;KLHL15;CUL3;AUP1
regulation of epidermal cell differentiation (GO:0045604)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	KLF7;CBFB;MAFG;DLL1
regulation of microtubule depolymerization (GO:0031114)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	TAOK1;CLASP1;CAMSAP2;TTBK2
ribosomal large subunit assembly (GO:0000027)	4/25	0.05816087244299449	0.299347621900793	0	0	3.017586123825584	8.583651811057603	MRPL20;NOP2;RPLP0;RPL23A
polyol metabolic process (GO:0019751)	6/47	0.058705564638402444	0.299347621900793	0	0	2.3198335530652603	6.5772402464087145	ISYNA1;IMPA1;PPIP5K2;PTEN;OCRL;CALM1
negative regulation of autophagy (GO:0010507)	7/59	0.059901866050643196	0.299347621900793	0	0	2.134501593081475	6.008723632864097	IL10;CTSA;HGF;BCL2;FOXK1;MCL1;EIF4G1
embryonic limb morphogenesis (GO:0030326)	5/36	0.06030694536091536	0.299347621900793	0	0	2.5560092554784264	7.1780612447506655	TFAP2A;SKI;CYP26B1;SALL1;INTU
endoderm formation (GO:0001706)	5/36	0.06030694536091536	0.299347621900793	0	0	2.5560092554784264	7.1780612447506655	DUSP5;DUSP2;DUSP1;COL6A1;COL8A1
establishment of protein localization to plasma membrane (GO:0061951)	5/36	0.06030694536091536	0.299347621900793	0	0	2.5560092554784264	7.1780612447506655	MACF1;PREPL;SYS1;GGA3;ANK3
mitochondrion disassembly (GO:0061726)	5/36	0.06030694536091536	0.299347621900793	0	0	2.5560092554784264	7.1780612447506655	ATG9A;WIPI1;ULK1;WIPI2;SQSTM1
regulation of cell cycle G1/S phase transition (GO:1902806)	5/36	0.06030694536091536	0.299347621900793	0	0	2.5560092554784264	7.1780612447506655	CDKN1A;FBXW7;PSME3;PTEN;CDC73
transferrin transport (GO:0033572)	5/36	0.06030694536091536	0.299347621900793	0	0	2.5560092554784264	7.1780612447506655	ATP6V1G1;ATP6V0E1;CLTC;ATP6V1B2;ATP6V1F
Wnt signaling pathway, calcium modulating pathway (GO:0007223)	5/36	0.06030694536091536	0.299347621900793	0	0	2.5560092554784264	7.1780612447506655	WNT5A;CALM1;MAP3K7;TNRC6A;TNRC6B
astrocyte differentiation (GO:0048708)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	CDK6;DLL1
creatine metabolic process (GO:0006600)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SLC6A8;CKB
late nucleophagy (GO:0044805)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	ATG9A;ULK1
negative regulation of retinoic acid receptor signaling pathway (GO:0048387)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	CYP26B1;CALR
negative regulation of RIG-I signaling pathway (GO:0039536)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	NPLOC4;SEC14L1
negative regulation of ruffle assembly (GO:1900028)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	KANK1;PFN2
nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	DCP1A;PNRC2
pituitary gland development (GO:0021983)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SALL1;GLI2
positive regulation of epithelial tube formation (GO:1905278)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	GATA3;FGF2
positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	PAK1;WBP2
positive regulation of lamellipodium morphogenesis (GO:2000394)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	ENPP2;RREB1
positive regulation of miRNA mediated inhibition of translation (GO:1905618)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	EIF4G1;TNRC6B
positive regulation of mRNA binding (GO:1902416)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	EIF3E;EIF4G1
positive regulation of trophoblast cell migration (GO:1901165)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SMURF2;VEGFA
posttranslational protein targeting to membrane, translocation (GO:0031204)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SEC61A1;SEC61B
protein catabolic process in the vacuole (GO:0007039)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	LAMP2;VPS13A
protein desumoylation (GO:0016926)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SENP2;SENP3
protein localization to endoplasmic reticulum exit site (GO:0070973)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SEC16A;MIA3
regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043376)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SOCS1;CBFB
regulation of endothelial cell chemotaxis to fibroblast growth factor (GO:2000544)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	FGF2;FGFR1
regulation of lens fiber cell differentiation (GO:1902746)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	SPRED1;FGF2
regulation of miRNA mediated inhibition of translation (GO:1905616)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	EIF4G1;TNRC6B
regulation of toll-like receptor 7 signaling pathway (GO:0034155)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	DDX3X;SLC15A4
regulation of transforming growth factor beta1 production (GO:0032908)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	THBS1;TSKU
regulation of vascular associated smooth muscle cell differentiation (GO:1905063)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	NFATC3;PDCD4
ribonucleoprotein complex disassembly (GO:0032988)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	VCP;KIF5B
skin morphogenesis (GO:0043589)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	COL1A1;ITGA6
substrate-dependent cell migration, cell extension (GO:0006930)	2/7	0.06082513117923385	0.299347621900793	0	0	6.331649831649831	17.727050758841607	NTN1;CD2AP
response to insulin (GO:0032868)	9/84	0.06158598888279197	0.3027146925533996	0	0	1.903640982218459	5.306058272068023	SORT1;RAB12;SYAP1;MYO5A;IRS2;PIK3R1;CPEB2;SLC25A33;FOXO1
regulation of anatomical structure morphogenesis (GO:0022603)	12/123	0.062467944854546535	0.3066678835085761	0	0	1.716055614188042	4.758796803011074	STRIP1;ZRANB1;PAK1;SPARC;FMNL2;CDH2;BCL6;TNFAIP3;ETS1;FGF2;DLL1;CLASP1
negative regulation of cell differentiation (GO:0045596)	17/191	0.06345055396184719	0.31057388831532856	0	0	1.552223888055972	4.280248607732521	WNT5A;CRIM1;PTEN;GATA3;TMEM64;DLL1;TSKU;FOXO1;CDC73;SMAD7;ASXL1;SKI;SPRED1;CDK6;MYB;PDCD4;CALR
negative regulation of Wnt signaling pathway (GO:0030178)	17/191	0.06345055396184719	0.31057388831532856	0	0	1.552223888055972	4.280248607732521	TLE4;PSMD10;CUL3;SIAH2;AMFR;WNT5A;TMEM64;TSKU;PSMB6;ZNRF3;PSME3;PSMC1;PSMB1;PSMC2;PSMD1;EMD;VGLL4
negative regulation of epithelial cell proliferation (GO:0050680)	8/72	0.06349965236140617	0.31057388831532856	0	0	1.982445008460237	5.465047484284755	SPARC;CDK6;FBXW7;MAGED1;CASK;GATA3;THBS1;CDC73
establishment of protein localization to mitochondrion (GO:0072655)	6/48	0.06387109261521694	0.3120039635547788	0	0	2.2644787644787643	6.229328375880164	RALA;TIMM13;TIMM17A;TOMM20;HK1;TIMM50
cellular protein catabolic process (GO:0044257)	7/60	0.06449754565771375	0.31428618853209406	0	0	2.094116333593837	5.740241142855463	BNIP3L;SIAH2;RAB12;CLTC;AP2A1;AP2B1;PISD
peptidyl-threonine phosphorylation (GO:0018107)	7/60	0.06449754565771375	0.31428618853209406	0	0	2.094116333593837	5.740241142855463	CSNK2A1;CHEK1;WNK3;DYRK1A;DYRK1B;ULK1;HIPK2
glial cell development (GO:0021782)	4/26	0.06562915418239817	0.3147027643885891	0	0	2.8802698145025296	7.845092447024527	APP;EIF2B3;CDK6;DLL1
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	4/26	0.06562915418239817	0.3147027643885891	0	0	2.8802698145025296	7.845092447024527	TMEM161A;TAF9;BCL2;MIF
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	4/26	0.06562915418239817	0.3147027643885891	0	0	2.8802698145025296	7.845092447024527	CSNK2A1;RPL23;PML;HIPK2
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	4/26	0.06562915418239817	0.3147027643885891	0	0	2.8802698145025296	7.845092447024527	PIF1;TNKS2;XRN1;HNRNPA1
organelle fission (GO:0048285)	4/26	0.06562915418239817	0.3147027643885891	0	0	2.8802698145025296	7.845092447024527	OPA1;MIEF1;TMCC1;DNM1L
positive regulation of viral transcription (GO:0050434)	4/26	0.06562915418239817	0.3147027643885891	0	0	2.8802698145025296	7.845092447024527	CCNT1;POLR2A;POLR2C;SUPT4H1
apoptotic DNA fragmentation (GO:0006309)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	DFFA;DICER1;KPNB1
cellular polysaccharide catabolic process (GO:0044247)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	PGM2;PHKA1;CALM1
motor neuron axon guidance (GO:0008045)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	LAMC2;SLIT2;NTN1
nuclear transport (GO:0051169)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	NPM1;XPO1;BANF1
polyol biosynthetic process (GO:0046173)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	ISYNA1;PPIP5K2;FGF2
positive regulation of endothelial cell apoptotic process (GO:2000353)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	CD40;PDCD4;THBS1
positive regulation of isotype switching (GO:0045830)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	IL4;CD40;RIF1
regulation of oxidative phosphorylation (GO:0002082)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	VCP;PPIF;SLC25A33
regulation of phosphate metabolic process (GO:0019220)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	IKBKB;IL4;MCM7
retrograde axonal transport (GO:0008090)	3/16	0.06585874927412581	0.3147027643885891	0	0	3.654396993065906	9.94084781362409	DST;KIF5B;PAFAH1B1
centromere complex assembly (GO:0034508)	5/37	0.06646686864986927	0.3168414620302343	0	0	2.476002109704641	6.712569657564226	NPM1;MIS18BP1;MIS12;CENPN;CENPA
phagosome maturation (GO:0090382)	5/37	0.06646686864986927	0.3168414620302343	0	0	2.476002109704641	6.712569657564226	ATP6V1G1;ATP6V0E1;RAB14;ATP6V1B2;ATP6V1F
negative regulation of canonical Wnt signaling pathway (GO:0090090)	15/165	0.06733288029438696	0.3205824831386554	0	0	1.5880851063829786	4.284822904627198	TLE4;PSMD10;CUL3;SIAH2;AMFR;WNT5A;TMEM64;PSMB6;ZNRF3;PSME3;PSMC1;PSMB1;PSMC2;PSMD1;EMD
negative regulation of cell adhesion (GO:0007162)	8/73	0.06778027537293374	0.32193591684352524	0	0	1.9518417284914746	5.253350880486766	CD164;DUSP1;PODXL;RASA1;ADAM10;MIA3;FBLN1;PLXNA3
positive regulation of JNK cascade (GO:0046330)	8/73	0.06778027537293374	0.32193591684352524	0	0	1.9518417284914746	5.253350880486766	APP;MAP4K2;GADD45B;TAOK1;MINK1;TRAF5;ZNF622;HIPK2
response to hydrogen peroxide (GO:0042542)	6/49	0.06929508573646768	0.32758166653180304	0	0	2.211698617221873	5.9038669039375	SETX;PLEKHA1;PDCD10;PPIF;TNFAIP3;NFE2L2
B cell differentiation (GO:0030183)	7/61	0.06930090994528897	0.32758166653180304	0	0	2.0552268244575935	5.486011294926005	ITGB1;IL10;IL4;IL11;IFNA1;IRF2BP2;NHEJ1
regulation of endocytosis (GO:0030100)	7/61	0.06930090994528897	0.32758166653180304	0	0	2.0552268244575935	5.486011294926005	SCAMP5;RUFY1;MTMR2;RAB5C;SPHK1;ABL2;DLL1
response to light stimulus (GO:0009416)	7/61	0.06930090994528897	0.32758166653180304	0	0	2.0552268244575935	5.486011294926005	ERCC3;CIRBP;USP1;SPRTN;UBE4B;GNAT1;DTL
positive regulation of proteasomal protein catabolic process (GO:1901800)	9/86	0.06940631488108935	0.32768746989911446	0	0	1.8539978226684408	4.946053533765552	PSMD10;VCP;HECTD1;SUMO1;FBXW7;PSMC2;TMTC3;SOCS5;SMAD7
positive regulation of cellular biosynthetic process (GO:0031328)	16/180	0.07079596649196375	0.3338490797416737	0	0	1.5495076245481365	4.103023750876479	NPM1;DDX3X;ATAD5;YTHDF3;PRMT1;POLDIP3;HGF;CIRBP;IRS2;FGF2;THBS1;GLI2;SP1;EIF3E;VIM;CPEB3
regulation of programmed cell death (GO:0043067)	17/194	0.0711299049945077	0.335023550135229	0	0	1.5256693687054779	4.032721631601504	BNIP3L;DFFA;VCP;MAGED1;IGFBP3;TM7SF3;RTN4;RSL1D1;LGALS1;BCL6;PERP;TP53INP1;BIRC5;CALR;NAE1;SGK1;BIRC2
regulation of apoptotic signaling pathway (GO:2001233)	5/38	0.07296347711368266	0.34119155470676726	0	0	2.4008438818565403	6.284920174486313	BCL2L12;ING5;CSNK2A1;MAZ;BCL2
regulation of axon extension (GO:0030516)	5/38	0.07296347711368266	0.34119155470676726	0	0	2.4008438818565403	6.284920174486313	MACF1;RNF6;L1CAM;NTN1;RTN4
