PROBEID	ID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
TC0100006432.hg.1	NR_046018	DDX11L1	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 1	-0.306689465346047	2.1845185943042	-1.80586449514217	0.0787151411884524	0.588039119624024	-4.59245651312456
TC0100006434.hg.1	NR_036267	MIR1302-10	microRNA 1302-10	0.0813436471156148	1.82553803858701	0.756986790916598	0.45363800741771	0.893602597313374	-5.84141350377815
TC0100006467.hg.1	NR_103536	FAM87B	family with sequence similarity 87, member B	-0.110475569300613	3.24642576685082	-0.809831768912275	0.422984186509141	0.882940176653445	-5.80162187633645
TC0100006469.hg.1	NR_047519	LINC01128	long intergenic non-protein coding RNA 1128	0.0020617685743467	6.1892922287348	0.00597806037854121	0.995260909573281	0.999482626115827	-6.11921545467489
TC0100006490.hg.1	NR_038869	LINC01342	long intergenic non-protein coding RNA 1342	-0.121095312077744	2.14722532944331	-0.999882830754227	0.32357290280656	0.839754632346873	-5.63726405142965
TC0100006510.hg.1	NR_015434	LOC148413	uncharacterized LOC148413	-0.724001659649149	4.68231106535135	-4.66394287538016	3.63957628821895e-05	0.00901737521623104	2.21312011473407
TC0100006605.hg.1	NR_036215	MIR4251	microRNA 4251	0.184914530115179	1.89995864274739	1.5726326146806	0.123937648913389	0.669772107910265	-4.94966415504357
TC0100006629.hg.1	NR_024455	LINC01134	long intergenic non-protein coding RNA 1134	-0.00155550747817079	3.64218499958869	-0.00998843352954153	0.992081784304741	0.999018806708657	-6.11918417052788
TC0100006631.hg.1	NR_040065	LINC01346	long intergenic non-protein coding RNA 1346	-0.0852835364278404	3.01498879103344	-0.722330892513165	0.474429739853964	0.900118954486165	-5.86609570473578
TC0100006639.hg.1	NR_027088	LOC284661	uncharacterized LOC284661	-0.101095025904	1.29714489653033	-0.788265634263909	0.435339196665282	0.886458198494165	-5.81817443740345
TC0100006668.hg.1	NR_039612	MIR4417	microRNA 4417	0.157676711779922	5.89579437709244	1.45804820872711	0.152888326443266	0.706693068116348	-5.10937390261614
TC0100006682.hg.1	NR_103534	LINC00337	long intergenic non-protein coding RNA 337	-0.158751544056707	4.03883816079297	-1.13641758891035	0.262763951681284	0.802597403927874	-5.49904399818906
TC0100006704.hg.1	NR_104620	LOC100505887	uncharacterized LOC100505887	-0.216191555847927	2.33914743902978	-1.23824079748319	0.223079218201774	0.774436424195695	-5.38526135810572
TC0100006736.hg.1	NR_125998	LOC102724539	uncharacterized LOC102724539	0.372679844797059	2.39272919518583	2.68410127439944	0.0106436148394392	0.275664341306027	-2.90478849584886
TC0100006743.hg.1	NR_125999	LOC102724552	uncharacterized LOC102724552	-0.127751886017529	1.55206612891344	-0.939386530009559	0.353353681003569	0.854694249872073	-5.69315894347864
TC0100006758.hg.1	NR_038351	ENO1-AS1	ENO1 antisense RNA 1	0.064236160605633	3.18189283811214	0.532301621946046	0.597557497718085	0.934568517715801	-5.98132554774504
TC0100006804.hg.1	NR_049882	MIR5697	microRNA 5697	-0.0130220376358792	0.889614562446715	-0.12551598267166	0.900764282689793	0.988056458348422	-6.11153742390477
TC0100006813.hg.1	NR_036176	MIR1273D	microRNA 1273d	0.0798914656070799	10.0561816651074	1.10128119274398	0.277570867213486	0.812093517289507	-5.53619814895749
TC0100006815.hg.1	NR_104080	RNU6-9	RNA, U6 small nuclear 9	0.173513732962892	7.20131151133084	1.37356345606078	0.1774754481762	0.733160557479613	-5.22022671391745
TC0100006847.hg.1	NR_046600	MTOR-AS1	MTOR antisense RNA 1	-0.103529101983896	1.52356774444757	-0.695389446076423	0.490962378501615	0.905207538479632	-5.88450661771563
TC0100006860.hg.1	NR_104624	LOC101929181	uncharacterized LOC101929181	-0.175682489856318	3.38219196334711	-1.23355812567877	0.224800787883499	0.776005406784664	-5.39069172290794
TC0100006873.hg.1	NR_002754	RNU5E-1	RNA, U5E small nuclear 1	-0.296165973429	5.25496280205334	-0.695235778877509	0.491057590754222	0.905289419193131	-5.88460967481506
TC0100006878.hg.1	NR_106787	MIR6729	microRNA 6729	-0.106448610085047	5.61109333867043	-1.38846614358969	0.172928729349954	0.728163780080711	-5.20110460189946
TC0100006891.hg.1	NR_003022	SNORA59B	small nucleolar RNA, H/ACA box 59B	0.235725608370883	4.0682102128071	1.30411383822452	0.199891543078754	0.755047954795773	-5.30687246761567
TC0100006918.hg.1	NR_111947	PRAMEF34P	PRAME family member 34, pseudogene	-0.161649643564281	1.49370186168509	-1.59829461556511	0.118104128495115	0.661193451481045	-4.91244522945629
TC0100007008.hg.1	NR_039973_4	MIR5096	Homo sapiens microRNA 5096 (MIR5096), microRNA.	0.124612524339357	10.8592363495634	1.541289272517	0.131377235192361	0.680476891655062	-4.9944077411119
TC0100007051.hg.1	NR_037446	MIR3675	microRNA 3675	-0.0470906849334989	1.44681664412524	-0.422394075654411	0.67507295354467	0.950531037295433	-6.03227268149984
TC0100007058.hg.1	NR_027504	MST1P2	macrophage stimulating 1 (hepatocyte growth factor-like) pseudogene 2	-0.20805940809744	5.50501537329673	-1.5311603339712	0.13385694838887	0.684344468975895	-5.0086979988658
TC0100007104.hg.1	NR_039768	MIR3972	microRNA 3972	-0.0564891101894611	4.80880004599064	-0.518435579199241	0.607103527675672	0.936208922240891	-5.98839110410549
TC0100007135.hg.1	NR_125946	LOC101927876	uncharacterized LOC101927876	0.146622628950634	3.79382637790791	0.918706403946994	0.363934912483934	0.859368512873638	-5.71150404404087
TC0100007173.hg.1	NR_077246	RPS14P3	ribosomal protein S14 pseudogene 3	0.102584224669258	3.53697606141558	0.858398155744364	0.395953496265989	0.872748232573331	-5.76276979055165
TC0100007228.hg.1	NR_038404	LOC100506801	uncharacterized LOC100506801	-0.0156702061728495	2.72565697742353	-0.11633999667373	0.907984191644054	0.988689475498763	-6.11262127191724
TC0100007267.hg.1	NR_023918	LINC00339	long intergenic non-protein coding RNA 339	-0.00499861367681032	4.77610453178689	-0.0195428559557364	0.984508373218811	0.99790816904778	-6.11904631798199
TC0100007276.hg.1	NR_039613	MIR4418	microRNA 4418	-0.0843289951822497	5.80867754133151	-0.741776561948266	0.462696945943256	0.896599067356917	-5.8523845770882
TC0100007296.hg.1	NR_039832	MIR4684	microRNA 4684	0.329175859605962	3.14080175835412	2.91003044353273	0.00596092351854934	0.210042348678663	-2.39604440607509
TC0100007315.hg.1	NR_033690	ZNF436-AS1	ZNF436 antisense RNA 1	-0.0865545837945101	4.70624062570849	-0.715409744050346	0.478646345875839	0.901694328018239	-5.87089037488591
TC0100007321.hg.1	NR_110799	LOC101928163	uncharacterized LOC101928163	-0.0375058391897158	3.65534981487516	-0.270909003190408	0.787899489756763	0.97257663305597	-6.08341114657781
TC0100007341.hg.1	NR_039615	MIR378F	microRNA 378f	-0.0677429093224404	1.3703114148104	-0.510575866501216	0.612545763996068	0.937575387881903	-5.99231446948993
TC0100007354.hg.1	NR_027087	LOC284632	uncharacterized LOC284632	-0.0575261965988094	1.90222209984014	-0.444601089157864	0.659082469246683	0.947709639383046	-6.02291357608876
TC0100007384.hg.1	NR_039623	MIR4425	microRNA 4425	-0.0121908627083958	2.49324486674282	-0.0721911857019511	0.942821242241632	0.99324935524531	-6.11668685562526
TC0100007470.hg.1	NR_031740	MIR1976	microRNA 1976	-0.103826406155588	3.98827330547402	-0.664534111022963	0.510285577374961	0.910792365797849	-5.90475422711749
TC0100007508.hg.1	NR_033926	ACTG1P20	actin gamma 1 pseudogene 20	0.141450013635726	4.38690758940116	1.22401074039025	0.228341372016585	0.778358189362189	-5.40170484914207
TC0100007539.hg.1	NR_002997	SCARNA1	small Cajal body-specific RNA 1	0.138873773256323	1.17834409726373	1.0415738069867	0.304067038810399	0.828553038451213	-5.5968225787353
TC0100007567.hg.1	NR_004407	RNU11	RNA, U11 small nuclear	-0.344561196181719	5.82568602427224	-2.25103071244217	0.0301345107802965	0.424597613304787	-3.79966420631454
TC0100007614.hg.1	NR_034182	MATN1-AS1	MATN1 antisense RNA 1	0.205777887101446	2.79353560629612	1.51604787444768	0.137626481049019	0.688100451534356	-5.02986489131202
TC0100007641.hg.1	NR_034112	LINC01225	long intergenic non-protein coding RNA 1225	-0.267146355821646	3.49265221814941	-1.87057589474399	0.0689735626895533	0.563711661643635	-4.48599042349463
TC0100007643.hg.1	NR_027085	LINC01226	long intergenic non-protein coding RNA 1226	-0.0646604624013785	1.91926143577025	-0.500751321255904	0.6193798216249	0.939484662987217	-5.99713551441603
TC0100007661.hg.1	NR_049850	MIR5585	microRNA 5585	0.192944421513055	2.09520588903881	1.60131306674682	0.117432920003344	0.660244397862888	-4.90803293292238
TC0100007721.hg.1	NR_125978	LOC101929464	uncharacterized LOC101929464	0.146799648290152	2.8268265143063	1.02443598841015	0.311984919939724	0.832956305589179	-5.61363568878524
TC0100007735.hg.1	NR_038372	CSMD2-AS1	CSMD2 antisense RNA 1	-0.0649194999204443	1.4806961782829	-0.488908352271739	0.627663535712617	0.941551374358384	-6.00282417327831
TC0100007827.hg.1	NR_036217	MIR4255	microRNA 4255	0.128792226756743	1.78295836498258	0.855912231293858	0.397310240135119	0.873094869712903	-5.76481132614858
TC0100007863.hg.1	NR_037432	MIR3659	microRNA 3659	0.248776723672888	1.58082928396173	1.78626306687809	0.0818863843663656	0.596917260116643	-4.62408771182968
TC0100007913.hg.1	NR_125979	LOC101929516	uncharacterized LOC101929516	0.172278714697315	1.65631470065441	0.96630623393913	0.339885791441426	0.847603581606267	-5.66869609239399
TC0100007969.hg.1	NR_029846	MIR30E	microRNA 30e	-0.114904845370701	1.14193305376668	-0.817979942060794	0.418372247588281	0.880974239299229	-5.79525570678534
TC0100007970.hg.1	NR_029833	MIR30C1	microRNA 30c-1	0.0875598656238683	1.79560020525796	0.66383956174734	0.510725250036776	0.910792365797849	-5.90519967951774
TC0100007982.hg.1	NR_037868	SLFNL1-AS1	SLFNL1 antisense RNA 1	0.184551843487616	1.06344065091103	1.65396418216378	0.106217625158403	0.643256469548866	-4.82990956077354
TC0100008035.hg.1	NR_104171	LOC339539	uncharacterized LOC339539	0.16226821070297	2.40707412558992	1.17386442791392	0.247616614413007	0.792623449562334	-5.45825068451751
TC0100008044.hg.1	NR_033967	SLC2A1-AS1	SLC2A1 antisense RNA 1	0.299673940024339	2.89949685701762	1.80669856410473	0.0785825349811838	0.587677801784806	-4.59110414721421
TC0100008063.hg.1	NR_106793	MIR6735	microRNA 6735	-0.0726615232767833	3.85883035427744	-0.403791200586336	0.688586950940645	0.953622458453435	-6.03974727247736
TC0100008096.hg.1	NR_049849	MIR5584	microRNA 5584	-0.113720597511793	1.02457229856957	-0.92891711208554	0.358684987532178	0.857136638041728	-5.70249494681474
TC0100008118.hg.1	NR_024270	LINC01144	long intergenic non-protein coding RNA 1144	-0.00854396450254757	3.22180273220662	-0.0660076223379764	0.947711276938816	0.993786945028874	-6.11710431834617
TC0100008144.hg.1	NR_125987	LOC101929626	uncharacterized LOC101929626	0.0651459574061577	1.04557319801216	0.512934028327645	0.61091056857615	0.937418983682619	-5.99114354030295
TC0100008160.hg.1	NR_045483	FAAHP1	fatty acid amide hydrolase pseudogene 1	0.111544038070708	1.96293042817015	0.97847602169254	0.333910943386125	0.844431184280641	-5.65742132802566
TC0100008166.hg.1	NR_038403	MKNK1-AS1	MKNK1 antisense RNA 1	0.0721884354393172	2.51807777731317	0.528936856786385	0.599867439922007	0.93507741665018	-5.98305697129564
TC0100008171.hg.1	NR_038827	EFCAB14-AS1	EFCAB14 antisense RNA 1	0.159533415543019	1.07054536852195	1.34146699136976	0.187581383865284	0.743748152613061	-5.26077710882289
TC0100008186.hg.1	NR_047498	LINC00853	long intergenic non-protein coding RNA 853	0.0681889595219012	1.40295839858041	0.589398806602207	0.559016099642897	0.925827231472824	-5.95029902432883
TC0100008235.hg.1	NR_125988	LOC101929721	uncharacterized LOC101929721	0.254654141129848	1.08197212783977	1.93812808387095	0.0599212559874028	0.539248372437329	-4.37155963727639
TC0100008263.hg.1	NR_039617	MIR4421	microRNA 4421	0.12202349051115	1.19484737457091	0.748195822544822	0.458861019014709	0.895323621578385	-5.84778073777341
TC0100008264.hg.1	NR_106754	MIR6500	microRNA 6500	-0.294633354785114	1.7548670164136	-1.47136295555846	0.149271293870655	0.702481671240716	-5.09136478677243
TC0100008278.hg.1	NR_123731	TTC39A-AS1	TTC39A antisense RNA 1	-0.100166894173467	3.43792538863326	-0.775306682706024	0.442866243034191	0.889229762560691	-5.82791297927842
TC0100008305.hg.1	NR_126385	TXNDC12-AS1	TXNDC12 antisense RNA 1	-0.252235953058054	1.1276068200681	-2.40441593167599	0.0210805151407167	0.367716378325212	-3.49565147500312
TC0100008337.hg.1	NR_039971	MIR1273F	microRNA 1273f	-0.037266070092147	5.25169571512483	-0.334273013717469	0.73997676955479	0.964066013043828	-6.06472268146545
TC0100008338.hg.1	NR_039970	MIR5095	microRNA 5095	0.122724056188201	9.24520566355894	1.62706979286503	0.111831142527765	0.651684016740436	-4.87008856996584
TC0100008339.hg.1	NR_039972	MIR1273G	microRNA 1273g	0.0149008613102861	5.6898757652711	0.16672627884907	0.868452752549401	0.984086156322722	-6.1056567938238
TC0100008349.hg.1	NR_038953	LOC100507564	uncharacterized LOC100507564	-0.097508743697412	2.96127796197992	-0.635744568241741	0.528681439604008	0.915912382259427	-5.92283684727806
TC0100008356.hg.1	NR_131923	LOC105378732	uncharacterized LOC105378732	0.127269689604907	2.20048397027385	1.12598898543429	0.267098376371136	0.805194903929346	-5.51018519425903
TC0100008385.hg.1	NR_103541	SSBP3-AS1	SSBP3 antisense RNA 1	-0.0643047039727331	1.95711234307288	-0.38699253649968	0.700879834535009	0.956053126172191	-6.04621021006849
TC0100008420.hg.1	NR_038320	LOC100507634	uncharacterized LOC100507634	0.0659141451642853	2.16233830806325	0.377416677049243	0.707924088589275	0.957468295945946	-6.04977243793467
TC0100008423.hg.1	NR_039618	MIR4422	microRNA 4422	0.416965832181022	1.48305998085021	2.77956034902483	0.00835519976898111	0.246465914668716	-2.69307782598537
TC0100008467.hg.1	NR_104362	DAB1-AS1	DAB1 antisense RNA 1	0.135288030251218	1.76796615917565	0.964770983016272	0.340644563506528	0.84802314141688	-5.67010890748186
TC0100008489.hg.1	NR_034014	LINC01135	long intergenic non-protein coding RNA 1135	-0.0859245021564088	2.80542086634309	-0.543858187669477	0.589655979700625	0.93267159352024	-5.97529651279715
TC0100008493.hg.1	NR_110626	LINC01358	long intergenic non-protein coding RNA 1358	0.0525845130973985	1.80246940863018	0.280527770266514	0.780565539885617	0.971282751309497	-6.08082499675096
TC0100008502.hg.1	NR_110627	LOC101926944	uncharacterized LOC101926944	0.121648947505279	1.02585462519045	0.882057155026604	0.383187070530618	0.868520003858262	-5.74305569446374
TC0100008535.hg.1	NR_073400	MGC34796	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene	0.047660663570575	4.14251585657442	0.326312401467178	0.74594459427788	0.965478292644585	-6.06728437142744
TC0100008542.hg.1	NR_036058	MIR3116-1	microRNA 3116-1	-0.401679532961631	2.79756283536639	-2.51315858785831	0.0162384661904513	0.3292972476761	-3.27133280873247
TC0100008604.hg.1	NR_039957	MIR4794	microRNA 4794	0.0127251901667637	0.8557819985504	0.140579688674973	0.888930520539076	0.986885687562806	-6.10957996838815
TC0100008633.hg.1	NR_036060	MIR3117	microRNA 3117	0.133507856107276	1.86251690723914	0.792190916875585	0.433074464420137	0.88581204520709	-5.81519381812925
TC0100008667.hg.1	NR_040077	GNG12-AS1	GNG12 antisense RNA 1	0.336864270733937	2.25032352705025	2.54053063376548	0.0151913754557217	0.320061680363025	-3.21376282794427
TC0100008678.hg.1	NR_110671	DEPDC1-AS1	DEPDC1 antisense RNA 1	-0.199584484418093	1.26229569003354	-1.35183028138349	0.184271194094476	0.740698983823569	-5.24777907160961
TC0100008691.hg.1	NR_023916	PIN1P1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1	-0.0800890449189016	5.03716855873727	-0.52869906292504	0.600030846363211	0.935100204432073	-5.98317892491519
TC0100008707.hg.1	NR_125938	LOC101927244	uncharacterized LOC101927244	-0.0884397314854424	1.08495465023298	-0.696792149427715	0.490093739612998	0.905011724264395	-5.88356486736968
TC0100008715.hg.1	NR_038420	ZRANB2-AS1	ZRANB2 antisense RNA 1	0.121423971041343	1.2055123923885	1.05630820359635	0.297371332971782	0.824353812418771	-5.58215716672366
TC0100008716.hg.1	NR_046217	ZRANB2-AS2	ZRANB2 antisense RNA 2 (head to head)	0.205154712845763	1.73114740853053	1.27631472897334	0.209444063054801	0.763521859805154	-5.34040702241856
TC0100008739.hg.1	NR_110676	LINC01360	long intergenic non-protein coding RNA 1360	-0.0275257821677226	1.40904718589337	-0.156377260188176	0.876547865570854	0.985341644648509	-6.1072893379666
TC0100008750.hg.1	NR_121670	ERICH3-AS1	ERICH3 antisense RNA 1	0.0763242124608206	1.22410626106071	0.729070804072692	0.470344003409616	0.898610146916054	-5.86138346424583
TC0100008777.hg.1	NR_125939	LOC101927342	uncharacterized LOC101927342	-0.0175991415373442	1.18867249088081	-0.147192890786712	0.883743262333611	0.98641180518836	-6.10865068372448
TC0100008790.hg.1	NR_106978	MIR7156	microRNA 7156	-0.000162419530436164	3.82596969019301	-0.00105720469640403	0.999161899011841	0.999832928254865	-6.11923236888213
TC0100008811.hg.1	NR_027310	MGC27382	uncharacterized MGC27382	-0.0156454556374368	1.81941459443688	-0.108081940037038	0.9144886279131	0.989686624440118	-6.11352643302145
TC0100008839.hg.1	NR_125940	LOC101927412	uncharacterized LOC101927412	0.0400001824690586	1.45128554660084	0.360153800485217	0.72068859000064	0.960679896966185	-6.0559704447982
TC0100008899.hg.1	NR_039619	MIR4423	microRNA 4423	-0.108768086092837	0.978047584834717	-1.00692628171452	0.320219270210172	0.837363312701388	-5.63054136863835
TC0100008907.hg.1	NR_045484	LOC646626	uncharacterized LOC646626	0.154813042587986	2.97531949112146	1.08709363175068	0.283714058975049	0.815232772271371	-5.55089089376374
TC0100008925.hg.1	NR_024604	CLCA3P	chloride channel accessory 3, pseudogene	0.0569171781341415	1.05142289258988	0.619358693613881	0.539306273395491	0.919571819654698	-5.93277890753308
TC0100008977.hg.1	NR_003133	GBP1P1	guanylate binding protein 1, interferon-inducible pseudogene 1	-0.780137105012112	4.13939431348947	-2.16906657999318	0.0362791488969933	0.456723574422769	-3.95590886284302
TC0100009068.hg.1	NR_034091	LOC100129046	uncharacterized LOC100129046	-0.331543963384989	2.64701347110394	-1.69108465525471	0.0988530072588884	0.63181943225642	-4.77352312525379
TC0100009073.hg.1	NR_030621	MIR760	microRNA 760	-0.0954017410172159	4.01214326460636	-0.730141772323564	0.469696645985377	0.898610146916054	-5.86063077619492
TC0100009112.hg.1	NR_033998	LOC729970	hCG2028352-like	-0.117104538658122	2.75708608789676	-0.618600506833126	0.539800570575273	0.919721194233909	-5.93323278111974
TC0100009120.hg.1	NR_033966	FLJ31662	uncharacterized LOC440594	0.0420195478590637	2.19093584533226	0.33837269035797	0.736909675498749	0.963389358226665	-6.0633794831209
TC0100009121.hg.1	NR_110621	LOC100996635	uncharacterized LOC100996635	0.00702507912332839	2.40771988248347	0.0452697930966339	0.964124850586622	0.995552577739355	-6.11823168056862
TC0100009130.hg.1	NR_125991	LOC102723661	uncharacterized LOC102723661	0.08745223044401	1.12620674762343	0.631617842680385	0.531346801734035	0.916852571779897	-5.92536465786572
TC0100009153.hg.1	NR_046590	DPYD-AS1	DPYD antisense RNA 1	0.0271995932727949	1.1675058274333	0.197324026032921	0.844605810570161	0.980921726943321	-6.10021941088016
TC0100009161.hg.1	NR_046591	DPYD-AS2	DPYD antisense RNA 2	0.128101043079945	1.03851433740574	1.30668141534108	0.199026200902677	0.754546320107983	-5.30374189486436
TC0100009172.hg.1	NR_046088	LOC729987	uncharacterized LOC729987	-0.0521611520415597	1.82098376239797	-0.433617267249357	0.66697188830298	0.949244664853744	-6.02760200508696
TC0100009179.hg.1	NR_033940	LOC100129620	uncharacterized LOC100129620	0.032474387427865	3.13242355025181	0.235097681327291	0.815371393191838	0.977026044051849	-6.09224911562189
TC0100009212.hg.1	NR_030279	MIR553	microRNA 553	0.0614340680245253	1.06822217508519	0.554927254078641	0.582135019857145	0.931244520472918	-5.96940234183249
TC0100009231.hg.1	NR_109849	LOC102606465	uncharacterized LOC102606465	-0.368047361522855	1.51620603254494	-1.94226177808957	0.0594021718372867	0.538289747995842	-4.36444967388017
TC0100009246.hg.1	NR_126402	LINC01307	long intergenic non-protein coding RNA 1307	-0.293145750647631	1.75847714191982	-1.84748654737208	0.0723244858083298	0.573417369716577	-4.52433523918599
TC0100009254.hg.1	NR_033424	DNAJA1P5	DnaJ (Hsp40) homolog, subfamily A, member 1 pseudogene 5	-0.113339120845717	1.27549409387145	-0.828656965268016	0.412375733036593	0.879014765404242	-5.78682073479392
TC0100009312.hg.1	NR_107006	MIR7852	microRNA 7852	-0.129389826285217	0.739537514460426	-1.5617288652969	0.126486044235535	0.673424084705536	-4.96531908824554
TC0100009313.hg.1	NR_046653	VAV3-AS1	VAV3 antisense RNA 1	0.13330944082862	2.26116641072193	1.18344096326749	0.243846862231404	0.790554754120057	-5.44762117605903
TC0100009332.hg.1	NR_034168	SPATA42	spermatogenesis associated 42 (non-protein coding)	-0.123840350541996	1.27045541015276	-1.13003255066541	0.265411727845893	0.804388839700698	-5.50587670440499
TC0100009340.hg.1	NR_003023	SCARNA2	small Cajal body-specific RNA 2	-0.0462010222134719	4.59622169245113	-0.379609232889134	0.706308865567039	0.95697487027908	-6.04896462176225
TC0100009368.hg.1	NR_126382	LINC01397	long intergenic non-protein coding RNA 1397	0.33298673182876	1.53510256606004	2.44019578639359	0.0193592012395475	0.35391477581589	-3.4226286550142
TC0100009387.hg.1	NR_003599	CYMP	chymosin pseudogene	0.0670806545384315	1.42891053227478	0.612571278033544	0.54373967494333	0.920749689010547	-5.9368226735215
TC0100009405.hg.1	NR_003928	CHIAP2	chitinase, acidic pseudogene 2	-0.0380862423125619	2.494130775605	-0.232143584746178	0.817648654590723	0.977387762114101	-6.09292248922293
TC0100009427.hg.1	NR_038951	FAM212B-AS1	FAM212B antisense RNA 1	-0.0411420974294647	2.94696501369266	-0.25704084314232	0.798507765066625	0.974053349498416	-6.0869816057274
TC0100009431.hg.1	NR_046619	KCND3-AS1	KCND3 antisense RNA 1	0.0965121429226454	3.906324573332	0.59045825293984	0.558312961188069	0.925640271969489	-5.94969400466728
TC0100009462.hg.1	NR_002796	AKR7A2P1	aldo-keto reductase family 7, member A2 pseudogene 1	0.0539948625854136	3.32656245307903	0.486442481598813	0.629394518398376	0.941807599736658	-6.00399172742532
TC0100009463.hg.1	NR_103743	SLC16A1-AS1	SLC16A1 antisense RNA 1	-0.146292134598534	4.56350046649944	-0.767647954858097	0.447350847626036	0.890772497841524	-5.83359498271083
TC0100009477.hg.1	NR_037864	AP4B1-AS1	AP4B1 antisense RNA 1	-0.15961621467313	1.02515441669317	-1.20686366268889	0.234803561206743	0.78324726309827	-5.42128617437401
TC0100009531.hg.1	NR_125969	LOC101928995	uncharacterized LOC101928995	0.17284290286785	1.20548455252825	1.48913296836041	0.144550064628664	0.696713635687624	-5.06710311495183
TC0100009551.hg.1	NR_031564	MIR320B1	microRNA 320b-1	-0.0602753016811444	1.06234789834556	-0.558625269880609	0.579632789258234	0.930797982658206	-5.96740715567592
TC0100009562.hg.1	NR_030640	MIR942	microRNA 942	0.0733010595602421	1.39227833183673	0.623833180546827	0.536393953579495	0.918492807659817	-5.9300892563465
TC0100009567.hg.1	NR_126408	LINC01525	long intergenic non-protein coding RNA 1525	-0.161986011468023	1.33307007571827	-1.20807604058005	0.234342277777637	0.782654582727732	-5.41991006383636
TC0100009595.hg.1	NR_126447	WARS2-IT1	WARS2 intronic transcript 1	0.00503708258484736	1.04442681646938	0.0546898568870814	0.956666665839494	0.994765978922911	-6.11777165735807
TC0100009597.hg.1	NR_125974	LOC101929147	uncharacterized LOC101929147	0.0684134237807652	3.8843719289367	0.366059117454714	0.716312757532181	0.959718389001659	-6.05388263004329
TC0100009609.hg.1	NR_046780	HAO2-IT1	HAO2 intronic transcript 1	-0.0367354622908549	1.47991133883049	-0.284714768100771	0.777379393383002	0.970561971780723	-6.07967119507221
TC0100009617.hg.1	NR_033781	HSD3BP4	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 4	-0.404214054835288	1.56050128960552	-2.713536219058	0.00988260303144089	0.266061686974887	-2.84002834654149
TC0100009653.hg.1	NR_104073	RNVU1-4	RNA, variant U1 small nuclear 4	0.0278365305967028	1.7305902313018	0.259174385533495	0.796873164762444	0.973800649675262	-6.0864444736274
TC0100009666.hg.1	NR_003955	EMBP1	embigin pseudogene 1	-0.375126899287437	3.86024799320556	-1.51482351470538	0.13793556366121	0.68844221739104	-5.03157165264209
TC0100009696.hg.1	NR_111933_2	LOC388692	Homo sapiens uncharacterized LOC388692 (LOC388692), long non-coding RNA.	-0.106423113217917	3.32692629876179	-0.478477280445563	0.635000332057521	0.943160968024852	-6.0077233072584
TC0100009697.hg.1	NR_027484	FCGR1C	Fc fragment of IgG, high affinity Ic, receptor (CD64), pseudogene	-0.0345830506709937	2.39720731541154	-0.251009297393319	0.803133740507123	0.974616172291995	-6.08847614951114
TC0100009700.hg.1	NR_120535	SRGAP2D	SLIT-ROBO Rho GTPase activating protein 2D (pseudogene)	0.102948892807689	7.33184481920127	1.09157631747599	0.281762806346022	0.814719832077249	-5.54626788631465
TC0100009707.hg.1	NR_104076	RNVU1-15	RNA, variant U1 small nuclear 15	-0.364305743032745	5.54028134170818	-1.33011570143754	0.191259286916244	0.747963027871075	-5.27491019868236
TC0100009716.hg.1	NR_104189_2	SRGAP2-AS1	Homo sapiens SRGAP2 antisense RNA 1 (SRGAP2-AS1), long non-coding RNA.	-0.136299966780034	1.1442008651201	-1.25036223978269	0.218668372257028	0.771061025386644	-5.37111658619866
TC0100009718.hg.1	NR_111000_2	LOC101060524	Homo sapiens D(1B) dopamine receptor-like (LOC101060524), non-coding RNA.	-0.0108836442507299	1.94870352274463	-0.0852010116818385	0.932540456664219	0.992098536999655	-6.11568659716477
TC0100009719.hg.1	NR_027354	LOC645166	lymphocyte-specific protein 1 pseudogene	0.0486162341626359	5.86533048736341	0.337167531507579	0.737810842655554	0.963735268310772	-6.06377602430382
TC0100009731.hg.1	NR_104075	RNVU1-14	RNA, variant U1 small nuclear 14	-0.675111179833323	5.97070571694629	-2.14803760081623	0.0380246720829952	0.464249659288557	-3.99527645708135
TC0100009749.hg.1	NR_002328	GNRHR2	gonadotropin releasing hormone receptor 2, pseudogene	-0.212277313941112	3.38301007468795	-1.59141673946058	0.119645233687265	0.663576768368763	-4.92247206997342
TC0100009754.hg.1	NR_125967	LOC101928979	uncharacterized LOC101928979	-0.257523755269763	1.87240094282203	-1.32682537665726	0.192335619390807	0.748934126661049	-5.278986476219
TC0100009760.hg.1	NR_002212	NUDT4P1	nudix hydrolase 4 pseudogene 1	-0.536282399522623	8.87609689323606	-2.85128883855496	0.00694622851827715	0.227757196871939	-2.53084702336401
TC0100009762.hg.1	NR_004400_6	RNVU1-18	Homo sapiens RNA, variant U1 small nuclear 18 (RNVU1-18), small nuclear RNA.	-0.031796916135006	10.3339601977031	-0.122560538727254	0.903088803460522	0.988306327904052	-6.11189548610941
TC0100009766.hg.1	NR_120328	CH17-408M7.1	uncharacterized LOC102724558	-0.136007934718287	3.89646297175877	-0.798213068009566	0.429613724319832	0.884939905179148	-5.81059315040447
