PROBEID	ID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
TC0100006432.hg.1	NR_046018	DDX11L1	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 1	-0.311607434579245	2.1845185943042	-1.83482273150159	0.0742204927618112	0.444760999905498	-4.65886175584909
TC0100006434.hg.1	NR_036267	MIR1302-10	microRNA 1302-10	-0.00186809210952532	1.82553803858701	-0.0173845297238306	0.986219091185705	0.997811109223962	-6.25177222685474
TC0100006467.hg.1	NR_103536	FAM87B	family with sequence similarity 87, member B	-0.0540338511114289	3.24642576685082	-0.396090551999248	0.694211751441112	0.92134096291439	-6.17454272851348
TC0100006469.hg.1	NR_047519	LINC01128	long intergenic non-protein coding RNA 1128	0.0364095930742927	6.1892922287348	0.105568951076483	0.916469179701919	0.983260448123716	-6.24641414147918
TC0100006490.hg.1	NR_038869	LINC01342	long intergenic non-protein coding RNA 1342	-0.0865392112618295	2.14722532944331	-0.714553437643927	0.47916951272569	0.84020162050916	-6.00127478527683
TC0100006510.hg.1	NR_015434	LOC148413	uncharacterized LOC148413	0.0277653947323344	4.68231106535135	0.17886176532626	0.858978530837745	0.970249776471526	-6.23611666568196
TC0100006605.hg.1	NR_036215	MIR4251	microRNA 4251	-0.0298604228943933	1.89995864274739	-0.253952325448023	0.800875638687482	0.954137016975846	-6.22007424279455
TC0100006629.hg.1	NR_024455	LINC01134	long intergenic non-protein coding RNA 1134	-0.0390557906560018	3.64218499958869	-0.250790288305082	0.80330184851208	0.954805632390958	-6.22086172515521
TC0100006631.hg.1	NR_040065	LINC01346	long intergenic non-protein coding RNA 1346	0.0717220415955593	3.01498879103344	0.607468316729823	0.547085190879211	0.869940059786699	-6.07043064124861
TC0100006639.hg.1	NR_027088	LOC284661	uncharacterized LOC284661	-0.137061639010147	1.29714489653033	-1.06870717764275	0.29181680326178	0.72873112227697	-5.69588472301453
TC0100006668.hg.1	NR_039612	MIR4417	microRNA 4417	-0.204288168625008	5.89579437709244	-1.88906779552569	0.0663862759739545	0.42482906925374	-4.56752338193708
TC0100006682.hg.1	NR_103534	LINC00337	long intergenic non-protein coding RNA 337	-0.301251688317738	4.03883816079297	-2.15650007895941	0.0373135061850162	0.331884249992953	-4.08591377694178
TC0100006704.hg.1	NR_104620	LOC100505887	uncharacterized LOC100505887	-0.0377088309302716	2.33914743902978	-0.215977967780122	0.830138278456324	0.962894056350511	-6.2288811222084
TC0100006736.hg.1	NR_125998	LOC102724539	uncharacterized LOC102724539	-0.0721430603525137	2.39272919518583	-0.519586135216685	0.606308743475065	0.891259822546917	-6.11896972627389
TC0100006743.hg.1	NR_125999	LOC102724552	uncharacterized LOC102724552	-0.150003933597548	1.55206612891344	-1.10301052346617	0.276828553535636	0.717099711736185	-5.66019225967674
TC0100006758.hg.1	NR_038351	ENO1-AS1	ENO1 antisense RNA 1	-0.27699123313741	3.18189283811214	-2.29532526965737	0.0272161567521894	0.287192720426788	-3.81637891121188
TC0100006804.hg.1	NR_049882	MIR5697	microRNA 5697	-0.166905720339795	0.889614562446715	-1.60876017162242	0.115790218430143	0.529596230363184	-5.01516634417133
TC0100006813.hg.1	NR_036176	MIR1273D	microRNA 1273d	-0.101832956956898	10.0561816651074	-1.40373842745226	0.168363662803638	0.606519133502815	-5.30285179418388
TC0100006815.hg.1	NR_104080	RNU6-9	RNA, U6 small nuclear 9	-0.240364305030879	7.20131151133084	-1.90276365964917	0.0645239713379389	0.419670772969212	-4.54411466897984
TC0100006847.hg.1	NR_046600	MTOR-AS1	MTOR antisense RNA 1	0.0413450444478269	1.52356774444757	0.277708460767405	0.782713090349148	0.948922413083304	-6.21384361508122
TC0100006860.hg.1	NR_104624	LOC101929181	uncharacterized LOC101929181	0.118531694270669	3.38219196334711	0.832272668366882	0.410357110870475	0.805896803132772	-5.91270326903352
TC0100006873.hg.1	NR_002754	RNU5E-1	RNA, U5E small nuclear 1	0.470234064469253	5.25496280205334	1.10385248609389	0.276467651110894	0.716742627775309	-5.65930290710075
TC0100006878.hg.1	NR_106787	MIR6729	microRNA 6729	0.05338772016961	5.61109333867043	0.69636458268192	0.490358423793909	0.845404586575947	-6.01379184310732
TC0100006891.hg.1	NR_003022	SNORA59B	small nucleolar RNA, H/ACA box 59B	-0.398221673217962	4.0682102128071	-2.20309705981276	0.0336044848224233	0.316176291111278	-3.99687955567725
TC0100006918.hg.1	NR_111947	PRAMEF34P	PRAME family member 34, pseudogene	-0.300529509576969	1.49370186168509	-2.97145534245664	0.00507155006336771	0.119425019270528	-2.33634981193724
TC0100007008.hg.1	NR_039973_4	MIR5096	Homo sapiens microRNA 5096 (MIR5096), microRNA.	-0.0814781500591195	10.8592363495634	-1.00777509561283	0.319816720158729	0.748180110958496	-5.75666282583704
TC0100007051.hg.1	NR_037446	MIR3675	microRNA 3675	-0.229449474821174	1.44681664412524	-2.05811614257356	0.046352325582916	0.365047014163721	-4.26900145122051
TC0100007058.hg.1	NR_027504	MST1P2	macrophage stimulating 1 (hepatocyte growth factor-like) pseudogene 2	-0.296771299278085	5.50501537329673	-2.18401295029586	0.0350820229419612	0.322270362583018	-4.03352182918663
TC0100007104.hg.1	NR_039768	MIR3972	microRNA 3972	-0.191609741211304	4.80880004599064	-1.75852136512555	0.0865580921504987	0.473047160293155	-4.78356619555317
TC0100007135.hg.1	NR_125946	LOC101927876	uncharacterized LOC101927876	-0.201306080924837	3.79382637790791	-1.26134135653363	0.214729683407635	0.659206520594074	-5.48187601431043
TC0100007173.hg.1	NR_077246	RPS14P3	ribosomal protein S14 pseudogene 3	0.17364095866817	3.53697606141558	1.4529824557626	0.154282531365222	0.587719779646031	-5.23692923048665
TC0100007228.hg.1	NR_038404	LOC100506801	uncharacterized LOC100506801	-0.212671787813377	2.72565697742353	-1.57893487895988	0.122483785907653	0.540449436269175	-5.05915898552421
TC0100007267.hg.1	NR_023918	LINC00339	long intergenic non-protein coding RNA 339	0.481875840586036	4.77610453178689	1.8839683860369	0.0670913306832618	0.426587161849353	-4.57620357966435
TC0100007276.hg.1	NR_039613	MIR4418	microRNA 4418	-0.0882460556606475	5.80867754133151	-0.776231895470619	0.442326293976059	0.82280748773604	-5.9564962935701
TC0100007296.hg.1	NR_039832	MIR4684	microRNA 4684	0.164111902496295	3.14080175835412	1.45080697285022	0.154884344109131	0.588429034047685	-5.23988445695213
TC0100007315.hg.1	NR_033690	ZNF436-AS1	ZNF436 antisense RNA 1	0.143556334164073	4.70624062570849	1.18655299094211	0.242630891538178	0.687146613684665	-5.56886514548431
TC0100007321.hg.1	NR_110799	LOC101928163	uncharacterized LOC101928163	-0.0375092846190914	3.65534981487516	-0.270933889924257	0.787880488996207	0.950346102945042	-6.21567694575029
TC0100007341.hg.1	NR_039615	MIR378F	microRNA 378f	0.0381414458138429	1.3703114148104	0.28747070270218	0.775284349029052	0.947267631998134	-6.21112246905499
TC0100007354.hg.1	NR_027087	LOC284632	uncharacterized LOC284632	-0.0114413279361869	1.90222209984014	-0.0884262677283669	0.92999349318486	0.986343299473299	-6.24805738940658
TC0100007384.hg.1	NR_039623	MIR4425	microRNA 4425	0.158539274841375	2.49324486674282	0.938829228488002	0.353636155516373	0.770676261799637	-5.82135271574405
TC0100007470.hg.1	NR_031740	MIR1976	microRNA 1976	-0.328226394116356	3.98827330547402	-2.10079153372148	0.0422192945986645	0.350363489992417	-4.19041034488978
TC0100007508.hg.1	NR_033926	ACTG1P20	actin gamma 1 pseudogene 20	0.360325820128276	4.38690758940116	3.11801082616185	0.0034270836222267	0.0957477614770188	-1.98354541660947
TC0100007539.hg.1	NR_002997	SCARNA1	small Cajal body-specific RNA 1	0.239304801455523	1.17834409726373	1.79482134918429	0.0804887620963507	0.4597724606636	-4.72479364260355
TC0100007567.hg.1	NR_004407	RNU11	RNA, U11 small nuclear	0.134765647643501	5.82568602427224	0.880428832931291	0.384057234599429	0.789410838572728	-5.87272480351344
TC0100007614.hg.1	NR_034182	MATN1-AS1	MATN1 antisense RNA 1	0.0242966893103267	2.79353560629612	0.179003413359362	0.858868067291185	0.970249776471526	-6.23609163333708
TC0100007641.hg.1	NR_034112	LINC01225	long intergenic non-protein coding RNA 1225	0.041011038889657	3.49265221814941	0.287161921147887	0.775518998638123	0.947316572964486	-6.21120997283289
TC0100007643.hg.1	NR_027085	LINC01226	long intergenic non-protein coding RNA 1226	-0.0284664901035465	1.91926143577025	-0.220453612632457	0.826675760481324	0.961788521877516	-6.22791693322761
TC0100007661.hg.1	NR_049850	MIR5585	microRNA 5585	0.277494513882546	2.09520588903881	2.30302378035124	0.0267356019541429	0.284815040934241	-3.80105951067867
TC0100007721.hg.1	NR_125978	LOC101929464	uncharacterized LOC101929464	0.157330820124812	2.8268265143063	1.09792738674261	0.279014497782232	0.718571763151851	-5.66554799285485
TC0100007735.hg.1	NR_038372	CSMD2-AS1	CSMD2 antisense RNA 1	-0.17416316623147	1.4806961782829	-1.31162172741632	0.197369191046548	0.640860950427178	-5.42065179561201
TC0100007827.hg.1	NR_036217	MIR4255	microRNA 4255	0.145235720646423	1.78295836498258	0.965190468807103	0.340437127810644	0.761160238379625	-5.79713325248692
TC0100007863.hg.1	NR_037432	MIR3659	microRNA 3659	0.174296583730073	1.58082928396173	1.25148183320168	0.218264272390428	0.662639420778343	-5.49362416768256
TC0100007913.hg.1	NR_125979	LOC101929516	uncharacterized LOC101929516	0.0791673010231309	1.65631470065441	0.444047058495843	0.659479483430441	0.910468795227725	-6.15472340443346
TC0100007969.hg.1	NR_029846	MIR30E	microRNA 30e	-0.16578880234201	1.14193305376668	-1.18021058639034	0.24511377417127	0.690187737902197	-5.57601598580244
TC0100007970.hg.1	NR_029833	MIR30C1	microRNA 30c-1	0.0454993986139984	1.79560020525796	0.344955998053185	0.731993618493742	0.93431880954843	-6.19320237015433
TC0100007982.hg.1	NR_037868	SLFNL1-AS1	SLFNL1 antisense RNA 1	-0.0908641882310885	1.06344065091103	-0.814330054555607	0.420434302228705	0.810924031763172	-5.92704516407844
TC0100008035.hg.1	NR_104171	LOC339539	uncharacterized LOC339539	-0.0744436894304039	2.40707412558992	-0.538533077590799	0.593290676609387	0.886602689486434	-6.10913471310791
TC0100008044.hg.1	NR_033967	SLC2A1-AS1	SLC2A1 antisense RNA 1	-0.16936104177232	2.89949685701762	-1.02105758999424	0.313562300230032	0.744153239762929	-5.74370112067608
TC0100008063.hg.1	NR_106793	MIR6735	microRNA 6735	0.0561011730448331	3.85883035427744	0.311762800950156	0.75689276919015	0.942501125679062	-6.20394517274941
TC0100008096.hg.1	NR_049849	MIR5584	microRNA 5584	-0.0479497663205788	1.02457229856957	-0.391673623162852	0.697445958670009	0.922391210817665	-6.17625534734564
TC0100008118.hg.1	NR_024270	LINC01144	long intergenic non-protein coding RNA 1144	-0.123179375764345	3.22180273220662	-0.951639922293238	0.347180393839197	0.76618911933098	-5.80966264779299
TC0100008144.hg.1	NR_125987	LOC101929626	uncharacterized LOC101929626	-0.0107090537606391	1.04557319801216	-0.0843189401726826	0.933237148890376	0.987125462532769	-6.24840799759101
TC0100008160.hg.1	NR_045483	FAAHP1	fatty acid amide hydrolase pseudogene 1	-0.103492404251133	1.96293042817015	-0.907846243856193	0.369573272008681	0.779903992547489	-5.8489999530657
TC0100008166.hg.1	NR_038403	MKNK1-AS1	MKNK1 antisense RNA 1	-0.0610919681683915	2.51807777731317	-0.447631167253187	0.65691290620875	0.909650895963243	-6.15315221445951
TC0100008171.hg.1	NR_038827	EFCAB14-AS1	EFCAB14 antisense RNA 1	0.107364309520054	1.07054536852195	0.902793165821251	0.372215854689481	0.781695199502144	-5.8534248536075
TC0100008186.hg.1	NR_047498	LINC00853	long intergenic non-protein coding RNA 853	0.137699547348205	1.40295839858041	1.19022125349528	0.241203277928999	0.686059399824669	-5.56471308757499
TC0100008235.hg.1	NR_125988	LOC101929721	uncharacterized LOC101929721	0.0606915599590971	1.08197212783977	0.461912837108293	0.646727773995845	0.906008150690454	-6.14676739677139
TC0100008263.hg.1	NR_039617	MIR4421	microRNA 4421	0.295681474855874	1.19484737457091	1.81299226373828	0.0775879953155711	0.452918163814488	-4.69499442828556
TC0100008264.hg.1	NR_106754	MIR6500	microRNA 6500	-0.154795990426835	1.7548670164136	-0.773032252743893	0.444195251117789	0.823625461680075	-5.95890758306336
TC0100008278.hg.1	NR_123731	TTC39A-AS1	TTC39A antisense RNA 1	-0.192734556568789	3.43792538863326	-1.4917941793961	0.143853367154612	0.572527823940227	-5.18354410936025
TC0100008305.hg.1	NR_126385	TXNDC12-AS1	TXNDC12 antisense RNA 1	0.00756234498584396	1.1276068200681	0.07208735528915	0.942903334610074	0.98910559583	-6.24935338301208
TC0100008337.hg.1	NR_039971	MIR1273F	microRNA 1273f	0.0124613682952814	5.25169571512483	0.111777258101192	0.911577257387487	0.981931846649176	-6.24574744008202
TC0100008338.hg.1	NR_039970	MIR5095	microRNA 5095	-0.136865438808123	9.24520566355894	-1.814555581755	0.0773426155495857	0.452451307132017	-4.69241892780223
TC0100008339.hg.1	NR_039972	MIR1273G	microRNA 1273g	-0.0949462561615615	5.6898757652711	-1.06235711150067	0.294652413025259	0.73099416101794	-5.70237567593554
TC0100008349.hg.1	NR_038953	LOC100507564	uncharacterized LOC100507564	-0.196507048401935	2.96127796197992	-1.28120088420402	0.207740599614942	0.652398585187306	-5.45795562102938
TC0100008356.hg.1	NR_131923	LOC105378732	uncharacterized LOC105378732	0.0751012348117261	2.20048397027385	0.664440712105401	0.510344690005983	0.854078018140927	-6.03500002451251
TC0100008385.hg.1	NR_103541	SSBP3-AS1	SSBP3 antisense RNA 1	0.0249954416636022	1.95711234307288	0.150425221993539	0.881209757433709	0.974855464531443	-6.24074130189057
TC0100008420.hg.1	NR_038320	LOC100507634	uncharacterized LOC100507634	-0.00418099707122455	2.16233830806325	-0.0239398996594921	0.981023455862017	0.996815011560676	-6.2516383386198
TC0100008423.hg.1	NR_039618	MIR4422	microRNA 4422	0.374914820217065	1.48305998085021	2.49924163590629	0.0167957420716236	0.226069580299517	-3.39793417034035
TC0100008467.hg.1	NR_104362	DAB1-AS1	DAB1 antisense RNA 1	0.0893774327586936	1.76796615917565	0.637371639619238	0.52763249690899	0.862181276628839	-6.05222131857665
TC0100008489.hg.1	NR_034014	LINC01135	long intergenic non-protein coding RNA 1135	-0.062251239896085	2.80542086634309	-0.394018535579463	0.695728227811718	0.921894553064617	-6.17534850329845
TC0100008493.hg.1	NR_110626	LINC01358	long intergenic non-protein coding RNA 1358	-0.382904963459986	1.80246940863018	-2.0427207422165	0.0479279741197815	0.370867840710205	-4.29703922653246
TC0100008502.hg.1	NR_110627	LOC101926944	uncharacterized LOC101926944	0.165491398431664	1.02585462519045	1.19995178812109	0.237446144720042	0.681796126124801	-5.55364170953603
TC0100008535.hg.1	NR_073400	MGC34796	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase) pseudogene	-0.0735577614739569	4.14251585657442	-0.503618875502517	0.617381548509223	0.896187856872938	-6.12698843133117
TC0100008542.hg.1	NR_036058	MIR3116-1	microRNA 3116-1	-0.423287156382553	2.79756283536639	-2.64834940518255	0.0116406483752272	0.186672044929129	-3.07601691276644
TC0100008604.hg.1	NR_039957	MIR4794	microRNA 4794	-0.0719849486452638	0.8557819985504	-0.795243256660013	0.431318290553107	0.816270732650292	-5.94197036871404
TC0100008633.hg.1	NR_036060	MIR3117	microRNA 3117	-0.268790932656045	1.86251690723914	-1.59491539746949	0.118859266405896	0.534853206547726	-5.03567681973999
TC0100008667.hg.1	NR_040077	GNG12-AS1	GNG12 antisense RNA 1	0.262632867017969	2.25032352705025	1.98069935597236	0.0547583103930579	0.393242327923645	-4.40828045125486
TC0100008678.hg.1	NR_110671	DEPDC1-AS1	DEPDC1 antisense RNA 1	-0.136104734769031	1.26229569003354	-0.921867761599235	0.362304160930297	0.775765386974959	-5.83659784056551
TC0100008691.hg.1	NR_023916	PIN1P1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1	-0.00484754043040514	5.03716855873727	-0.0320005075056349	0.974635974078769	0.995792279541227	-6.25141548095877
TC0100008707.hg.1	NR_125938	LOC101927244	uncharacterized LOC101927244	-0.135513289243918	1.08495465023298	-1.06767167315328	0.29227790114827	0.729031487825618	-5.69694568532005
TC0100008715.hg.1	NR_038420	ZRANB2-AS1	ZRANB2 antisense RNA 1	0.164586783499267	1.2055123923885	1.43179611177943	0.160222504221673	0.595881924311152	-5.26554076623712
TC0100008716.hg.1	NR_046217	ZRANB2-AS2	ZRANB2 antisense RNA 2 (head to head)	0.181437537077508	1.73114740853053	1.12876471492403	0.265939744210261	0.708660184194455	-5.63270124939819
TC0100008739.hg.1	NR_110676	LINC01360	long intergenic non-protein coding RNA 1360	-0.188982377073879	1.40904718589337	-1.07363148377	0.289631020749809	0.726840956715544	-5.69082611789517
TC0100008750.hg.1	NR_121670	ERICH3-AS1	ERICH3 antisense RNA 1	-0.00187923501243192	1.22410626106071	-0.0179509927109776	0.985770098411187	0.99774838402214	-6.25176233397207
TC0100008777.hg.1	NR_125939	LOC101927342	uncharacterized LOC101927342	-0.204920022177838	1.18867249088081	-1.7138773718269	0.0945444889015952	0.489947997758081	-4.85445150705855
TC0100008790.hg.1	NR_106978	MIR7156	microRNA 7156	-0.24122880388946	3.82596969019301	-1.57018200763791	0.124506742114805	0.543519741205004	-5.07193302718243
TC0100008811.hg.1	NR_027310	MGC27382	uncharacterized MGC27382	-0.116686519657191	1.81941459443688	-0.806093840472216	0.425110198963894	0.813095044875179	-5.93352752738135
TC0100008839.hg.1	NR_125940	LOC101927412	uncharacterized LOC101927412	-0.0606722436942271	1.45128554660084	-0.546280986776594	0.588005816076778	0.884549305022959	-6.10501300821663
TC0100008899.hg.1	NR_039619	MIR4423	microRNA 4423	-0.17095722875056	0.978047584834717	-1.58264554302345	0.121634272367793	0.539329108039675	-5.05372485738993
TC0100008907.hg.1	NR_045484	LOC646626	uncharacterized LOC646626	0.413754125334327	2.97531949112146	2.90537197152422	0.00603401513187103	0.131118156534291	-2.49204253548128
TC0100008925.hg.1	NR_024604	CLCA3P	chloride channel accessory 3, pseudogene	0.0764587093904017	1.05142289258988	0.832004816750334	0.410506441033631	0.805973313727923	-5.9129195836001
TC0100008977.hg.1	NR_003133	GBP1P1	guanylate binding protein 1, interferon-inducible pseudogene 1	0.330547376018116	4.13939431348947	0.919042642400922	0.36376124124545	0.776679575470501	-5.83911129168446
TC0100009068.hg.1	NR_034091	LOC100129046	uncharacterized LOC100129046	0.347215835995696	2.64701347110394	1.77102115302861	0.0844261337868557	0.468866986841344	-4.76344243351679
TC0100009073.hg.1	NR_030621	MIR760	microRNA 760	-0.249258874982624	4.01214326460636	-1.90766242635287	0.0638688219877484	0.41773816559139	-4.53570801928152
TC0100009112.hg.1	NR_033998	LOC729970	hCG2028352-like	0.354497561955121	2.75708608789676	1.87262060044276	0.0686833079838085	0.430302498479862	-4.59545017621638
TC0100009120.hg.1	NR_033966	FLJ31662	uncharacterized LOC440594	-0.116888691887179	2.19093584533226	-0.941274791412523	0.352397696960397	0.769987219716378	-5.81913274618044
TC0100009121.hg.1	NR_110621	LOC100996635	uncharacterized LOC100996635	-0.145747145341601	2.40771988248347	-0.939198405912515	0.35344901722881	0.770536962358959	-5.82101794645386
TC0100009130.hg.1	NR_125991	LOC102723661	uncharacterized LOC102723661	0.0323557030754045	1.12620674762343	0.23368688564185	0.816458750062275	0.958870204340157	-6.22495072473233
TC0100009153.hg.1	NR_046590	DPYD-AS1	DPYD antisense RNA 1	0.0673252725667512	1.1675058274333	0.488422518064736	0.628004411852126	0.899905727117483	-6.13439064892886
TC0100009161.hg.1	NR_046591	DPYD-AS2	DPYD antisense RNA 2	0.00205397850346589	1.03851433740574	0.0209513948790722	0.983391986010836	0.997181788932744	-6.25170464474291
TC0100009172.hg.1	NR_046088	LOC729987	uncharacterized LOC729987	0.0129473472657369	1.82098376239797	0.107631697532756	0.914843435517219	0.982727337626504	-6.24619684846546
TC0100009179.hg.1	NR_033940	LOC100129620	uncharacterized LOC100129620	-0.205814175424061	3.13242355025181	-1.48998762590874	0.144326025429373	0.57332477447815	-5.18605675584268
TC0100009212.hg.1	NR_030279	MIR553	microRNA 553	-0.0506311583937014	1.06822217508519	-0.457345746451641	0.64997749364712	0.907329199965982	-6.14883074393344
TC0100009231.hg.1	NR_109849	LOC102606465	uncharacterized LOC102606465	0.338952544291669	1.51620603254494	1.78872243137393	0.0814826752504939	0.462063775740969	-4.73473897773507
TC0100009246.hg.1	NR_126402	LINC01307	long intergenic non-protein coding RNA 1307	-0.305592018904484	1.75847714191982	-1.92592641258834	0.0614763193783617	0.412194072012313	-4.50420940140588
TC0100009254.hg.1	NR_033424	DNAJA1P5	DnaJ (Hsp40) homolog, subfamily A, member 1 pseudogene 5	0.109339867049449	1.27549409387145	0.799417198015333	0.428923756721783	0.815315926265585	-5.9387357088312
TC0100009312.hg.1	NR_107006	MIR7852	microRNA 7852	-0.0554046950741295	0.739537514460426	-0.668731955629242	0.507632587293067	0.85331544860288	-6.03220569174494
TC0100009313.hg.1	NR_046653	VAV3-AS1	VAV3 antisense RNA 1	0.278127473611677	2.26116641072193	2.46904827772328	0.018065186150599	0.234928695516436	-3.46151824926009
TC0100009332.hg.1	NR_034168	SPATA42	spermatogenesis associated 42 (non-protein coding)	-0.0614870792646562	1.27045541015276	-0.561064311513263	0.57798530705502	0.881424454326712	-6.096987928074
TC0100009340.hg.1	NR_003023	SCARNA2	small Cajal body-specific RNA 2	-0.298377871957267	4.59622169245113	-2.45161231631283	0.0188374331665707	0.240507929023268	-3.49798429345341
TC0100009368.hg.1	NR_126382	LINC01397	long intergenic non-protein coding RNA 1397	0.175291770050474	1.53510256606004	1.28457442228242	0.206570587871607	0.651299296940723	-5.45385825123149
TC0100009387.hg.1	NR_003599	CYMP	chymosin pseudogene	-0.151390334034533	1.42891053227478	-1.38247563384058	0.174745404833544	0.614740415784658	-5.33068439636626
TC0100009405.hg.1	NR_003928	CHIAP2	chitinase, acidic pseudogene 2	0.212739674794883	2.494130775605	1.29669265661137	0.202408729337404	0.646348573083802	-5.43905863701325
TC0100009427.hg.1	NR_038951	FAM212B-AS1	FAM212B antisense RNA 1	0.0259049740054453	2.94696501369266	0.161844844477249	0.872269332959299	0.972855842943791	-6.2389799668827
TC0100009431.hg.1	NR_046619	KCND3-AS1	KCND3 antisense RNA 1	0.0948977627148606	3.906324573332	0.5805815256369	0.564885269946362	0.876276056603885	-6.08607049310504
TC0100009462.hg.1	NR_002796	AKR7A2P1	aldo-keto reductase family 7, member A2 pseudogene 1	-0.0316382211022592	3.32656245307903	-0.285030353804669	0.77713940146115	0.947571897844514	-6.21181147102291
TC0100009463.hg.1	NR_103743	SLC16A1-AS1	SLC16A1 antisense RNA 1	0.0881323410584773	4.56350046649944	0.46246239796869	0.646337203082641	0.90590610652755	-6.1465177465962
TC0100009477.hg.1	NR_037864	AP4B1-AS1	AP4B1 antisense RNA 1	-0.278159968024459	1.02515441669317	-2.10317703944357	0.0419981290638327	0.349866731729899	-4.18597963604752
TC0100009531.hg.1	NR_125969	LOC101928995	uncharacterized LOC101928995	0.113196796053105	1.20548455252825	0.975250230808305	0.335487773159274	0.757773343104581	-5.78772260832025
TC0100009551.hg.1	NR_031564	MIR320B1	microRNA 320b-1	-0.0591963424617241	1.06234789834556	-0.548625587285452	0.586411028680938	0.884259238199613	-6.10375431555041
TC0100009562.hg.1	NR_030640	MIR942	microRNA 942	0.0457792429471191	1.39227833183673	0.389607065737657	0.69896112190221	0.923007356647599	-6.17705009295516
TC0100009567.hg.1	NR_126408	LINC01525	long intergenic non-protein coding RNA 1525	-0.282997638416136	1.33307007571827	-2.11056907576714	0.0413192527944442	0.347634066057384	-4.17222496383304
TC0100009595.hg.1	NR_126447	WARS2-IT1	WARS2 intronic transcript 1	-0.104882391725121	1.04442681646938	-1.1387550028814	0.261799416216619	0.705292520503222	-5.62187769241334
TC0100009597.hg.1	NR_125974	LOC101929147	uncharacterized LOC101929147	0.107327196686067	3.8843719289367	0.574274707017899	0.569102176138873	0.877956676670558	-6.08963847968712
TC0100009609.hg.1	NR_046780	HAO2-IT1	HAO2 intronic transcript 1	-0.116686090622996	1.47991133883049	-0.904364642787748	0.371392726294912	0.781273350159769	-5.85205126853833
TC0100009617.hg.1	NR_033781	HSD3BP4	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 4	-0.202087788544438	1.56050128960552	-1.35663895672336	0.182750574194543	0.624343028394381	-5.36398767614432
TC0100009653.hg.1	NR_104073	RNVU1-4	RNA, variant U1 small nuclear 4	0.193466653342145	1.7305902313018	1.80128772969687	0.0794461590668012	0.457527699639853	-4.714218033238
TC0100009666.hg.1	NR_003955	EMBP1	embigin pseudogene 1	0.599553548104269	3.86024799320556	2.42109487407747	0.0202615698645477	0.249728303354061	-3.56136018177559
TC0100009696.hg.1	NR_111933_2	LOC388692	Homo sapiens uncharacterized LOC388692 (LOC388692), long non-coding RNA.	0.376264868982761	3.32692629876179	1.69168318605218	0.0987378185016887	0.497996242248602	-4.88911234442885
TC0100009697.hg.1	NR_027484	FCGR1C	Fc fragment of IgG, high affinity Ic, receptor (CD64), pseudogene	-0.0565242366112102	2.39720731541154	-0.410261924329706	0.683874307360004	0.918150372050366	-6.16891938445623
TC0100009700.hg.1	NR_120535	SRGAP2D	SLIT-ROBO Rho GTPase activating protein 2D (pseudogene)	-0.108308656383091	7.33184481920127	-1.14840637000612	0.257843701365931	0.702128158065774	-5.61133686171042
TC0100009707.hg.1	NR_104076	RNVU1-15	RNA, variant U1 small nuclear 15	0.313306518242317	5.54028134170818	1.14391257136832	0.259680142562119	0.703653368520911	-5.61625512301252
TC0100009716.hg.1	NR_104189_2	SRGAP2-AS1	Homo sapiens SRGAP2 antisense RNA 1 (SRGAP2-AS1), long non-coding RNA.	-0.131036430765815	1.1442008651201	-1.20207663241686	0.236631449008791	0.681029701764215	-5.55121296530094
TC0100009718.hg.1	NR_111000_2	LOC101060524	Homo sapiens D(1B) dopamine receptor-like (LOC101060524), non-coding RNA.	0.124157912513692	1.94870352274463	0.97195199611218	0.337105158286315	0.758904472179676	-5.79081824174394
TC0100009719.hg.1	NR_027354	LOC645166	lymphocyte-specific protein 1 pseudogene	-0.435334243745347	5.86533048736341	-3.01916787411613	0.00446837486379552	0.111237487052652	-2.222607905979
TC0100009731.hg.1	NR_104075	RNVU1-14	RNA, variant U1 small nuclear 14	0.253032741864009	5.97070571694629	0.80508790255215	0.425683449560851	0.813417761012	-5.9343148964959
TC0100009749.hg.1	NR_002328	GNRHR2	gonadotropin releasing hormone receptor 2, pseudogene	0.225631494312228	3.38301007468795	1.69153137625246	0.0987670241362364	0.498016563334812	-4.88934809513714
TC0100009754.hg.1	NR_125967	LOC101928979	uncharacterized LOC101928979	-0.069181029503264	1.87240094282203	-0.356437585464889	0.723447192449037	0.931532881181477	-6.18923520905666
TC0100009760.hg.1	NR_002212	NUDT4P1	nudix hydrolase 4 pseudogene 1	0.227181370023011	8.87609689323606	1.20787052726483	0.234420424138158	0.679054256989973	-5.54457021788524
TC0100009762.hg.1	NR_004400_6	RNVU1-18	Homo sapiens RNA, variant U1 small nuclear 18 (RNVU1-18), small nuclear RNA.	0.155448072513028	10.3339601977031	0.599171297946577	0.55254724769339	0.872222994529996	-6.07533105036233
TC0100009766.hg.1	NR_120328	CH17-408M7.1	uncharacterized LOC102724558	0.520109650559122	3.89646297175877	3.05245661390342	0.00408825125141698	0.105309218085512	-2.14260539652138
